total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,buyhold_annual,date_range,base_value,cash_value,base_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.0747,-0.0756,-0.1672,-0.662,241,216,0.9,216,0.8963,0.4074,-19198.31,-0.096,-0.0971,8.4e-05,-0.002416,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,1,30,False
-0.0811,-0.0821,-0.1724,-0.755,241,216,0.9,216,0.8963,0.4444,-20474.68,-0.1024,-0.1036,-3.2e-05,-0.002532,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,1,30,True
-0.0681,-0.069,-0.1703,-0.6,241,209,0.87,209,0.8672,0.4737,-17883.73,-0.0894,-0.0905,0.000169,-0.002331,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,1,60,False
-0.0781,-0.079,-0.168,-0.728,241,209,0.87,209,0.8672,0.4833,-19870.34,-0.0994,-0.1005,-4.4e-05,-0.002544,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,1,60,True
-0.7875,-0.7916,-0.8169,-1.063,241,94,0.39,94,0.39,0.4362,-6862.83,-0.0343,-0.0347,0.000546,-0.001954,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,2,30,False
-0.9914,-0.9919,-0.9912,-0.827,241,82,0.34,82,0.3402,0.5,-4408.09,-0.022,-0.0223,0.001004,-0.001496,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,2,30,True
-0.779,-0.7831,-0.8095,-1.067,241,85,0.35,85,0.3527,0.4824,-5839.11,-0.0292,-0.0296,0.000694,-0.001806,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,2,60,False
-0.9977,-0.9979,-0.9977,-0.818,241,78,0.32,78,0.3237,0.5513,-4202.76,-0.021,-0.0213,0.000865,-0.001635,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.008,2,60,True
-0.073,-0.0739,-0.1637,-0.647,241,216,0.9,216,0.8963,0.412,-18857.24,-0.0943,-0.0954,0.000126,-0.002374,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,1,30,False
-0.0872,-0.0882,-0.1739,-0.804,241,216,0.9,216,0.8963,0.4537,-21697.07,-0.1085,-0.1098,-0.000124,-0.002624,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,1,30,True
-0.0697,-0.0705,-0.1618,-0.611,241,209,0.87,209,0.8672,0.4976,-18195.49,-0.091,-0.0921,0.000153,-0.002347,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,1,60,False
-0.0961,-0.0973,-0.1779,-0.88,241,209,0.87,209,0.8672,0.4976,-23482.01,-0.1174,-0.1188,-0.000432,-0.002932,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,1,60,True
-0.7905,-0.7945,-0.8186,-1.065,241,94,0.39,94,0.39,0.4362,-7460.33,-0.0373,-0.0378,0.000403,-0.002097,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,2,30,False
-0.9846,-0.9854,-0.9844,-0.838,241,81,0.34,81,0.3361,0.5062,-4307.55,-0.0215,-0.0218,0.001056,-0.001444,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,2,30,True
-0.7793,-0.7834,-0.8089,-1.085,241,85,0.35,85,0.3527,0.4941,-6835.22,-0.0342,-0.0346,0.000452,-0.002048,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,2,60,False
-0.9977,-0.9979,-0.9977,-0.817,241,78,0.32,78,0.3237,0.5641,-4202.76,-0.021,-0.0213,0.000834,-0.001666,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.006,0.012,2,60,True
-0.074,-0.0749,-0.1623,-0.659,241,216,0.9,216,0.8963,0.3519,-19054.06,-0.0953,-0.0964,0.000141,-0.002359,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,1,30,False
-0.0773,-0.0782,-0.1683,-0.716,241,216,0.9,216,0.8963,0.3796,-19706.9,-0.0985,-0.0997,7.1e-05,-0.002429,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,1,30,True
-0.0592,-0.0599,-0.1608,-0.526,241,209,0.87,209,0.8672,0.4067,-16093.15,-0.0805,-0.0814,0.000431,-0.002069,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,1,60,False
-0.0711,-0.072,-0.1605,-0.663,241,209,0.87,209,0.8672,0.4019,-18476.46,-0.0924,-0.0935,0.000141,-0.002359,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,1,60,True
-0.7791,-0.7832,-0.81,-1.053,241,94,0.39,94,0.39,0.4255,-5184.0,-0.0259,-0.0262,0.000998,-0.001502,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,2,30,False
-0.9842,-0.985,-0.9839,-0.836,241,81,0.34,81,0.3361,0.3951,-4222.48,-0.0211,-0.0214,0.001025,-0.001475,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,2,30,True
-0.7692,-0.7733,-0.8013,-1.057,241,85,0.35,85,0.3527,0.4588,-3876.04,-0.0194,-0.0196,0.001326,-0.001174,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,2,60,False
-0.9996,-0.9996,-0.9996,-0.813,241,78,0.32,78,0.3237,0.4231,-4060.42,-0.0203,-0.0206,0.000888,-0.001612,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.008,2,60,True
-0.0724,-0.0733,-0.1589,-0.645,241,216,0.9,216,0.8963,0.3565,-18741.37,-0.0937,-0.0948,0.000186,-0.002314,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,1,30,False
-0.0827,-0.0836,-0.1697,-0.759,241,216,0.9,216,0.8963,0.3889,-20787.02,-0.1039,-0.1052,-6e-06,-0.002506,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,1,30,True
-0.0622,-0.0629,-0.1536,-0.549,241,209,0.87,209,0.8672,0.4163,-16688.44,-0.0834,-0.0844,0.000396,-0.002104,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,1,60,False
-0.0895,-0.0905,-0.1725,-0.816,241,209,0.87,209,0.8672,0.4163,-22145.04,-0.1107,-0.112,-0.000249,-0.002749,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,1,60,True
-0.7812,-0.7853,-0.8109,-1.055,241,94,0.39,94,0.39,0.4255,-5610.79,-0.0281,-0.0284,0.000911,-0.001589,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,2,30,False
-0.9843,-0.9851,-0.9841,-0.837,241,81,0.34,81,0.3361,0.3951,-4250.93,-0.0213,-0.0215,0.001073,-0.001427,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,2,30,True
-0.7655,-0.7697,-0.7966,-1.076,241,85,0.35,85,0.3527,0.4824,-4075.49,-0.0204,-0.0206,0.001373,-0.001127,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,2,60,False
-0.9998,-0.9998,-0.9998,-0.813,241,71,0.29,71,0.2946,0.4225,-4391.7,-0.022,-0.0222,0.000594,-0.001906,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.01,0.012,2,60,True
-0.0761,-0.077,-0.159,-0.674,241,216,0.9,216,0.8963,0.3333,-19479.42,-0.0974,-0.0985,0.000112,-0.002388,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,1,30,False
-0.0797,-0.0806,-0.1755,-0.734,241,216,0.9,216,0.8963,0.3565,-20189.95,-0.1009,-0.1021,1e-06,-0.002499,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,1,30,True
-0.0514,-0.052,-0.1497,-0.454,241,209,0.87,209,0.8672,0.3828,-14529.98,-0.0726,-0.0735,0.000653,-0.001847,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,1,60,False
-0.0703,-0.0711,-0.1714,-0.654,241,209,0.87,209,0.8672,0.3636,-18305.61,-0.0915,-0.0926,0.00012,-0.00238,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,1,60,True
-0.7753,-0.7794,-0.8075,-1.052,241,94,0.39,94,0.39,0.4149,-4415.65,-0.0221,-0.0223,0.001169,-0.001331,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,2,30,False
-0.9889,-0.9895,-0.9887,-0.828,241,83,0.34,83,0.3444,0.3614,-4392.55,-0.022,-0.0222,0.001071,-0.001429,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,2,30,True
-0.7675,-0.7716,-0.7987,-1.059,241,85,0.35,85,0.3527,0.4235,-3534.33,-0.0177,-0.0179,0.001366,-0.001134,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,2,60,False
-0.9884,-0.989,-0.9882,-0.826,241,81,0.34,81,0.3361,0.3951,-4294.48,-0.0215,-0.0217,0.000989,-0.001511,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.008,2,60,True
-0.0746,-0.0755,-0.1555,-0.661,241,216,0.9,216,0.8963,0.338,-19166.73,-0.0958,-0.097,0.000156,-0.002344,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,1,30,False
-0.0851,-0.0861,-0.1769,-0.777,241,216,0.9,216,0.8963,0.3657,-21270.07,-0.1064,-0.1076,-7.5e-05,-0.002575,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,1,30,True
-0.0512,-0.0519,-0.1426,-0.452,241,209,0.87,209,0.8672,0.3971,-14500.89,-0.0725,-0.0734,0.000669,-0.001831,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,1,60,False
-0.0886,-0.0897,-0.1816,-0.807,241,209,0.87,209,0.8672,0.378,-21974.04,-0.1099,-0.1112,-0.000267,-0.002767,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,1,60,True
-0.7774,-0.7815,-0.8084,-1.054,241,94,0.39,94,0.39,0.4149,-4842.43,-0.0242,-0.0245,0.001081,-0.001419,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,2,30,False
-0.9889,-0.9895,-0.9887,-0.83,241,83,0.34,83,0.3444,0.3614,-4392.55,-0.022,-0.0222,0.001127,-0.001373,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,2,30,True
-0.7639,-0.7681,-0.7942,-1.079,241,85,0.35,85,0.3527,0.4471,-3762.23,-0.0188,-0.019,0.001405,-0.001095,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,2,60,False
-0.9849,-0.9856,-0.9846,-0.833,241,79,0.33,79,0.3278,0.4177,-4352.6,-0.0218,-0.022,0.000894,-0.001606,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.1,2.0,0.015,0.012,2,60,True
-0.0812,-0.0822,-0.1663,-0.701,241,232,0.96,232,0.9627,0.4784,-20494.9,-0.1025,-0.1037,0.000131,-0.002369,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,1,30,False
-0.0822,-0.0832,-0.1718,-0.772,241,232,0.96,232,0.9627,0.4698,-20693.71,-0.1035,-0.1047,0.000167,-0.002333,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,1,30,True
-0.0839,-0.0849,-0.1681,-0.722,241,228,0.95,228,0.9461,0.5088,-21026.79,-0.1051,-0.1064,9.2e-05,-0.002408,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,1,60,False
-0.0763,-0.0772,-0.1683,-0.719,241,228,0.95,228,0.9461,0.5219,-19519.38,-0.0976,-0.0987,0.000207,-0.002293,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,1,60,True
-0.9973,-0.9975,-0.9968,-0.817,241,111,0.46,111,0.4606,0.3784,-12811.09,-0.0641,-0.0648,-0.000682,-0.003182,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,2,30,False
-0.8444,-0.848,-0.8327,-1.136,241,205,0.85,205,0.8506,0.5073,-13437.46,-0.0672,-0.068,0.00075,-0.00175,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,2,30,True
-0.9924,-0.9928,-0.9922,-0.797,241,154,0.64,154,0.639,0.4675,-13438.64,-0.0672,-0.068,0.000234,-0.002266,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,2,60,False
-0.8238,-0.8276,-0.8352,-1.127,241,225,0.93,225,0.9336,0.5378,-15293.28,-0.0765,-0.0774,0.000596,-0.001904,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.008,2,60,True
-0.0796,-0.0806,-0.1627,-0.682,241,232,0.96,232,0.9627,0.5,-20178.16,-0.1009,-0.1021,0.000251,-0.002249,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,1,30,False
-0.065,-0.0658,-0.1544,-0.62,241,232,0.96,232,0.9627,0.4914,-17256.95,-0.0863,-0.0873,0.000508,-0.001992,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,1,30,True
-0.0885,-0.0896,-0.1667,-0.748,241,228,0.95,228,0.9461,0.5526,-21958.25,-0.1098,-0.1111,9.7e-05,-0.002403,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,1,60,False
-0.0554,-0.0561,-0.1495,-0.531,241,228,0.95,228,0.9461,0.5658,-15341.3,-0.0767,-0.0776,0.000664,-0.001836,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,1,60,True
-0.9989,-0.999,-0.9987,-0.819,241,93,0.39,93,0.3859,0.3871,-12298.45,-0.0615,-0.0622,-0.001067,-0.003567,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,2,30,False
-0.9988,-0.9989,-0.9986,-0.803,241,209,0.87,209,0.8672,0.512,-13311.33,-0.0666,-0.0674,0.0008,-0.0017,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,2,30,True
-0.9956,-0.9959,-0.9955,-0.818,241,103,0.43,103,0.4274,0.4466,-13420.59,-0.0671,-0.0679,-0.000843,-0.003343,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,2,60,False
-0.82,-0.8238,-0.8317,-1.129,241,225,0.93,225,0.9336,0.5689,-14525.07,-0.0726,-0.0735,0.000693,-0.001807,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.006,0.012,2,60,True
-0.1096,-0.1109,-0.1873,-0.924,241,232,0.96,232,0.9627,0.3621,-26176.98,-0.1309,-0.1324,-0.000448,-0.002948,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,1,30,False
-0.0849,-0.0859,-0.174,-0.808,241,232,0.96,232,0.9627,0.3922,-21227.48,-0.1061,-0.1074,0.000107,-0.002393,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,1,30,True
-0.124,-0.1255,-0.198,-1.03,241,228,0.95,228,0.9461,0.3509,-29063.58,-0.1453,-0.147,-0.000742,-0.003242,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,1,60,False
-0.0682,-0.069,-0.1613,-0.653,241,228,0.95,228,0.9461,0.4254,-17890.77,-0.0895,-0.0905,0.000339,-0.002161,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,1,60,True
-0.9978,-0.9979,-0.9974,-0.823,241,93,0.39,93,0.3859,0.2903,-12782.21,-0.0639,-0.0647,-0.001192,-0.003692,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,2,30,False
-0.8274,-0.8311,-0.8252,-1.11,241,229,0.95,229,0.9502,0.4279,-13187.78,-0.0659,-0.0667,0.000923,-0.001577,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,2,30,True
-0.9952,-0.9955,-0.9951,-0.82,241,103,0.43,103,0.4274,0.3398,-13420.51,-0.0671,-0.0679,-0.000838,-0.003338,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,2,60,False
-0.8039,-0.8078,-0.8161,-1.12,241,225,0.93,225,0.9336,0.4533,-11310.17,-0.0566,-0.0572,0.000984,-0.001516,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.008,2,60,True
-0.107,-0.1083,-0.183,-0.895,241,232,0.96,232,0.9627,0.3836,-25660.5,-0.1283,-0.1298,-0.000301,-0.002801,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,1,30,False
-0.0668,-0.0676,-0.1571,-0.644,241,232,0.96,232,0.9627,0.4138,-17621.0,-0.0881,-0.0892,0.000442,-0.002058,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,1,30,True
-0.1217,-0.1232,-0.1892,-0.992,241,228,0.95,228,0.9461,0.3904,-28602.45,-0.143,-0.1447,-0.000593,-0.003093,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,1,60,False
-0.0386,-0.0391,-0.1413,-0.377,241,228,0.95,228,0.9461,0.4781,-11980.72,-0.0599,-0.0606,0.000971,-0.001529,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,1,60,True
-0.9982,-0.9983,-0.9979,-0.823,241,85,0.35,85,0.3527,0.3059,-12766.75,-0.0638,-0.0646,-0.001519,-0.004019,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,2,30,False
-0.9973,-0.9974,-0.9968,-0.808,241,214,0.89,214,0.888,0.4439,-13246.28,-0.0662,-0.067,0.000803,-0.001697,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,2,30,True
-1.0,-1.0,-1.0,-0.813,241,89,0.37,89,0.3693,0.3596,-13833.76,-0.0692,-0.07,-0.001463,-0.003963,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,2,60,False
-0.7995,-0.8035,-0.812,-1.123,241,225,0.93,225,0.9336,0.4844,-10428.15,-0.0521,-0.0528,0.001099,-0.001401,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.01,0.012,2,60,True
-0.1024,-0.1036,-0.1841,-0.86,241,232,0.96,232,0.9627,0.3491,-24730.81,-0.1237,-0.1251,-0.000256,-0.002756,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,1,30,False
-0.0924,-0.0935,-0.1794,-0.868,241,232,0.96,232,0.9627,0.3578,-22734.81,-0.1137,-0.115,-0.000108,-0.002608,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,1,30,True
-0.1221,-0.1235,-0.196,-1.005,241,228,0.95,228,0.9461,0.3158,-28666.53,-0.1433,-0.145,-0.000681,-0.003181,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,1,60,False
-0.081,-0.0819,-0.1757,-0.767,241,228,0.95,228,0.9461,0.3728,-20451.06,-0.1023,-0.1035,5e-06,-0.002495,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,1,60,True
-0.9999,-0.9999,-0.9999,-0.817,241,93,0.39,93,0.3859,0.2796,-12639.95,-0.0632,-0.064,-0.001222,-0.003722,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,2,30,False
-0.9977,-0.9978,-0.9973,-0.803,241,214,0.89,214,0.888,0.4019,-13331.63,-0.0667,-0.0675,0.000762,-0.001738,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,2,30,True
-0.8264,-0.8301,-0.8585,-1.042,241,160,0.66,160,0.6639,0.3812,-13387.1,-0.0669,-0.0677,0.000341,-0.002159,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,2,60,False
-0.8171,-0.821,-0.8295,-1.124,241,225,0.93,225,0.9336,0.4,-13956.59,-0.0698,-0.0706,0.000683,-0.001817,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.008,2,60,True
-0.0988,-0.1,-0.1789,-0.824,241,232,0.96,232,0.9627,0.3707,-24015.17,-0.1201,-0.1215,-8.3e-05,-0.002583,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,1,30,False
-0.0775,-0.0784,-0.1653,-0.735,241,232,0.96,232,0.9627,0.375,-19752.22,-0.0988,-0.0999,0.000166,-0.002334,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,1,30,True
-0.1117,-0.113,-0.1809,-0.909,241,228,0.95,228,0.9461,0.3596,-26586.6,-0.1329,-0.1345,-0.000366,-0.002866,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,1,60,False
-0.0582,-0.0589,-0.1638,-0.558,241,228,0.95,228,0.9461,0.4167,-15902.38,-0.0795,-0.0805,0.000505,-0.001995,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,1,60,True
-0.9866,-0.9873,-0.9843,-0.85,241,70,0.29,70,0.2905,0.2286,-12556.09,-0.0628,-0.0635,-0.002392,-0.004892,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,2,30,False
-0.9977,-0.9978,-0.9973,-0.804,241,214,0.89,214,0.888,0.4112,-13331.63,-0.0667,-0.0675,0.000756,-0.001744,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,2,30,True
-0.9973,-0.9975,-0.9973,-0.815,241,103,0.43,103,0.4274,0.3592,-13847.09,-0.0692,-0.0701,-0.001013,-0.003513,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,2,60,False
-0.8126,-0.8165,-0.8261,-1.128,241,225,0.93,225,0.9336,0.4311,-13046.12,-0.0652,-0.066,0.000802,-0.001698,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,1.0,0.015,0.012,2,60,True
-0.0793,-0.0803,-0.163,-0.705,241,207,0.86,207,0.8589,0.3816,-20121.72,-0.1006,-0.1018,-0.000124,-0.002624,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,1,30,False
-0.0701,-0.0709,-0.1682,-0.649,241,207,0.86,207,0.8589,0.4541,-18272.67,-0.0914,-0.0924,0.000146,-0.002354,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,1,30,True
-0.0661,-0.0669,-0.1608,-0.585,241,200,0.83,200,0.8299,0.46,-17471.37,-0.0874,-0.0884,0.000131,-0.002369,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,1,60,False
-0.0732,-0.0741,-0.1685,-0.679,241,200,0.83,200,0.8299,0.47,-18890.29,-0.0945,-0.0956,1e-06,-0.002499,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,1,60,True
-0.7815,-0.7856,-0.8106,-1.061,241,73,0.3,73,0.3029,0.411,-5841.06,-0.0292,-0.0296,0.000224,-0.002276,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,2,30,False
-0.7609,-0.7651,-0.7874,-1.244,241,202,0.84,202,0.8382,0.4752,-15249.71,-0.0762,-0.0772,0.000477,-0.002023,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,2,30,True
-0.8279,-0.8316,-0.8585,-0.952,241,71,0.29,71,0.2946,0.4648,-4236.98,-0.0212,-0.0214,0.000883,-0.001617,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,2,60,False
-0.7659,-0.7701,-0.7912,-1.23,241,196,0.81,196,0.8133,0.4898,-16370.46,-0.0819,-0.0828,0.000263,-0.002237,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.008,2,60,True
-0.0773,-0.0783,-0.1601,-0.686,241,207,0.86,207,0.8589,0.3865,-19723.88,-0.0986,-0.0998,-6.6e-05,-0.002566,0.0215,"['2025-09-08', '2026-09-04']",30000,170000.0,0.15,corr,0.2,2.0,0.006,0.012,1,30,False
