total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,gate_pass_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse,min_breadth,min_day_ret,min_vol_z,gated
0.1069,0.1083,-0.3388,0.33,241,14,0.06,14,0.0581,0.3571,-6568.03,-0.0328,-0.0332,-0.002231,-0.003922,123499.51,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.1,2.0,0.015,0.012,1,60,False,0.4,0.0,-99.0,True
0.1069,0.1083,-0.3369,0.32,241,116,0.48,85,0.3527,0.4224,-6551.94,-0.0328,-0.0332,0.000928,-0.000763,62874.44,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.01,1.0,0.015,0.008,2,60,True,0.4,0.0,-99.0,True
0.1069,0.1083,-0.3213,0.322,241,62,0.26,55,0.2282,0.3871,-6560.57,-0.0328,-0.0332,0.000173,-0.001518,65053.58,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3312,corr,0.3,2.0,0.015,0.008,2,60,False,0.3,0.0,-99.0,True
0.1069,0.1083,-0.3284,0.325,241,16,0.07,16,0.0664,0.3125,-6561.22,-0.0328,-0.0332,-0.001029,-0.002719,138604.06,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.1,2.0,0.01,0.008,1,60,False,0.3,0.0,-0.3,True
0.1069,0.1083,-0.3388,0.33,241,14,0.06,14,0.0581,0.3571,-6568.03,-0.0328,-0.0332,-0.002231,-0.003922,123499.51,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.1,2.0,0.01,0.012,1,60,False,0.4,0.0,-99.0,True
0.1069,0.1083,-0.3284,0.325,241,16,0.07,16,0.0664,0.3125,-6561.22,-0.0328,-0.0332,-0.001029,-0.002719,138604.06,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.1,1.0,0.01,0.008,1,60,False,0.3,0.0,-0.3,True
0.1069,0.1083,-0.3272,0.324,241,219,0.91,135,0.5602,0.5525,-6559.17,-0.0328,-0.0332,0.001255,-0.000436,62722.08,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.005,1.0,0.006,0.008,2,30,True,0.4,0.0,-99.0,True
0.1069,0.1083,-0.3224,0.323,241,127,0.53,114,0.473,0.5669,-6560.97,-0.0328,-0.0332,0.00068,-0.001011,62022.35,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.003,2.0,0.006,0.012,2,60,True,0.0,-0.005,-0.3,True
0.1069,0.1083,-0.3579,0.335,241,69,0.29,69,0.2863,0.4928,-6553.51,-0.0328,-0.0332,0.000879,-0.000812,135613.07,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,corr,0.1,2.0,0.015,0.008,1,30,True,0.4,-1.0,-99.0,True
0.1069,0.1083,-0.3218,0.324,241,48,0.2,44,0.1826,0.3125,-6557.24,-0.0328,-0.0332,-0.000653,-0.002344,59988.01,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.1,2.0,0.015,0.012,2,30,False,0.3,-1.0,-0.3,True
0.1068,0.1082,-0.3317,0.324,241,32,0.13,29,0.1203,0.4062,-6579.02,-0.0329,-0.0333,-0.000749,-0.00244,62708.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.1,2.0,0.01,0.012,2,60,False,0.4,-1.0,-0.3,True
0.1068,0.1082,-0.3435,0.328,241,63,0.26,63,0.2614,0.4762,-6578.52,-0.0329,-0.0333,0.000525,-0.001166,134099.59,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,pulse,0.003,2.0,0.01,0.012,1,30,True,0.4,-1.0,-0.8,True
0.1068,0.1082,-0.3297,0.325,241,13,0.05,13,0.0539,0.2308,-6581.28,-0.0329,-0.0333,-0.002091,-0.003782,133602.28,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,corr,0.2,1.0,0.015,0.008,1,30,False,0.3,0.0,-0.3,True
0.1068,0.1082,-0.3408,0.323,241,9,0.04,9,0.0373,0.3333,-6584.63,-0.0329,-0.0333,-0.004002,-0.005692,138456.51,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.01,1.0,0.015,0.008,1,60,True,0.4,-1.0,-0.3,True
0.1068,0.1082,-0.3363,0.319,241,195,0.81,144,0.5975,0.4667,-6576.0,-0.0329,-0.0333,0.001156,-0.000535,63648.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,pulse,0.01,2.0,0.01,0.008,2,60,True,0.3,-1.0,-99.0,True
0.1068,0.1082,-0.3297,0.326,241,42,0.17,42,0.1743,0.5476,-6578.4,-0.0329,-0.0333,0.000707,-0.000984,136627.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.1,2.0,0.01,0.008,1,60,False,0.0,-0.005,-0.3,True
0.1068,0.1082,-0.3244,0.324,241,12,0.05,12,0.0498,0.1667,-6585.43,-0.0329,-0.0333,-0.002729,-0.004419,129543.33,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,corr,0.1,1.0,0.015,0.008,1,60,False,0.4,-0.005,-0.3,True
0.1068,0.1082,-0.3317,0.324,241,32,0.13,29,0.1203,0.4062,-6579.02,-0.0329,-0.0333,-0.000749,-0.00244,62708.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.1,1.0,0.01,0.012,2,60,False,0.4,-1.0,-0.3,True
0.1068,0.1082,-0.3297,0.326,241,42,0.17,42,0.1743,0.5476,-6578.4,-0.0329,-0.0333,0.000707,-0.000984,136627.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.1,1.0,0.01,0.008,1,60,False,0.0,-0.005,-0.3,True
0.1068,0.1082,-0.3143,0.322,241,77,0.32,65,0.2697,0.4156,-6585.68,-0.0329,-0.0333,0.000515,-0.001176,61847.56,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,corr,0.2,2.0,0.01,0.008,2,60,False,0.4,-1.0,-99.0,True
0.1067,0.1081,-0.332,0.323,241,13,0.05,13,0.0539,0.1538,-6596.68,-0.033,-0.0334,-0.002736,-0.004427,120090.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,corr,0.3,2.0,0.015,0.012,1,30,False,0.0,0.0,-0.3,True
0.1068,0.1081,-0.3354,0.331,241,60,0.25,60,0.249,0.4167,-6588.15,-0.0329,-0.0333,0.000826,-0.000864,136793.74,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.3,2.0,0.015,0.008,1,60,True,0.4,-1.0,-0.8,True
0.1067,0.1081,-0.331,0.324,241,47,0.2,45,0.1867,0.383,-6592.83,-0.033,-0.0334,-0.00048,-0.002171,64840.53,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.01,1.0,0.015,0.012,2,60,True,0.0,0.0,-0.3,True
0.1067,0.1081,-0.3306,0.321,241,101,0.42,84,0.3485,0.396,-6588.75,-0.0329,-0.0333,0.000763,-0.000928,63588.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,pulse,0.01,1.0,0.015,0.008,2,30,True,0.4,0.0,-0.8,True
0.1067,0.1081,-0.3398,0.332,241,44,0.18,44,0.1826,0.4773,-6600.24,-0.033,-0.0334,0.000822,-0.000869,132110.08,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.003,2.0,0.015,0.008,1,60,False,0.0,0.0,-0.3,True
0.1067,0.1081,-0.3395,0.329,241,124,0.51,91,0.3776,0.4516,-6599.03,-0.033,-0.0334,0.000738,-0.000953,62093.92,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.2,2.0,0.006,0.008,2,30,True,0.3,-0.005,-0.8,True
0.1067,0.1081,-0.3349,0.327,241,30,0.12,30,0.1245,0.6333,-6589.97,-0.0329,-0.0334,0.000429,-0.001262,138129.71,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.01,1.0,0.006,0.012,1,60,False,0.0,0.0,-0.3,True
0.1067,0.1081,-0.3377,0.324,241,149,0.62,118,0.4896,0.443,-6589.29,-0.0329,-0.0333,0.000934,-0.000757,62000.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,obv,0.2,2.0,0.015,0.012,2,60,True,0.4,-0.005,-0.8,True
0.1068,0.1081,-0.3354,0.331,241,60,0.25,60,0.249,0.4167,-6588.15,-0.0329,-0.0333,0.000826,-0.000864,136793.74,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.3,1.0,0.015,0.008,1,60,True,0.4,-1.0,-0.8,True
0.1067,0.1081,-0.332,0.323,241,13,0.05,13,0.0539,0.1538,-6596.68,-0.033,-0.0334,-0.002736,-0.004427,120090.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,corr,0.3,2.0,0.01,0.012,1,30,False,0.0,0.0,-0.3,True
0.1067,0.1081,-0.3417,0.329,241,84,0.35,79,0.3278,0.4286,-6602.45,-0.033,-0.0334,0.000373,-0.001318,61180.37,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.1,1.0,0.015,0.012,2,60,True,0.3,-1.0,-0.3,True
0.1067,0.1081,-0.3377,0.324,241,149,0.62,118,0.4896,0.443,-6589.29,-0.0329,-0.0333,0.000934,-0.000757,62000.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,obv,0.2,1.0,0.015,0.012,2,60,True,0.4,-0.005,-0.8,True
0.1067,0.1081,-0.3172,0.32,241,172,0.71,150,0.6224,0.4535,-6598.01,-0.033,-0.0334,0.000994,-0.000696,63278.74,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,pulse,0.005,1.0,0.015,0.012,2,60,True,0.0,-1.0,-0.3,True
0.1066,0.108,-0.331,0.317,241,72,0.3,72,0.2988,0.3889,-6613.91,-0.0331,-0.0335,0.000986,-0.000705,131314.06,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.7309,corr,0.2,2.0,0.015,0.008,1,30,False,0.0,-1.0,-0.8,True
0.1066,0.108,-0.3221,0.327,241,149,0.62,108,0.4481,0.5302,-6609.3,-0.033,-0.0335,0.000911,-0.00078,62613.66,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,corr,0.1,1.0,0.006,0.008,2,60,True,0.4,0.0,-0.8,True
0.1066,0.108,-0.3445,0.333,241,98,0.41,98,0.4066,0.4388,-6615.74,-0.0331,-0.0335,0.000865,-0.000826,134822.01,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,pulse,0.005,1.0,0.01,0.008,1,30,True,0.4,-1.0,-0.8,True
0.1066,0.108,-0.3333,0.323,241,41,0.17,38,0.1577,0.4146,-6626.46,-0.0331,-0.0335,-0.000669,-0.00236,63301.55,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,corr,0.2,1.0,0.006,0.008,2,30,False,0.4,-0.005,-0.3,True
0.1066,0.108,-0.3548,0.331,241,92,0.38,92,0.3817,0.5,-6610.94,-0.0331,-0.0335,0.00118,-0.000511,139567.28,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,corr,0.3,1.0,0.01,0.012,1,60,True,0.0,-1.0,-0.3,True
0.1066,0.108,-0.3392,0.327,241,14,0.06,14,0.0581,0.4286,-6623.94,-0.0331,-0.0335,-0.002149,-0.00384,130260.59,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.01,2.0,0.01,0.008,1,60,False,0.4,-1.0,-0.3,True
0.1066,0.108,-0.3477,0.326,241,41,0.17,41,0.1701,0.4878,-6616.32,-0.0331,-0.0335,0.000305,-0.001386,132995.71,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,pulse,0.01,1.0,0.01,0.012,1,60,True,0.4,-0.005,-99.0,True
0.1066,0.108,-0.3289,0.325,241,50,0.21,47,0.195,0.32,-6620.67,-0.0331,-0.0335,-0.000759,-0.00245,62348.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,corr,0.3,2.0,0.01,0.012,2,30,False,0.0,0.0,-0.3,True
0.1066,0.108,-0.3346,0.327,241,19,0.08,19,0.0788,0.4211,-6625.9,-0.0331,-0.0335,-0.001586,-0.003277,141422.95,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,corr,0.3,1.0,0.015,0.012,1,60,True,0.4,-0.005,-0.3,True
0.1066,0.108,-0.3356,0.319,241,126,0.52,93,0.3859,0.3889,-6623.72,-0.0331,-0.0335,0.000983,-0.000708,63095.35,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.01,1.0,0.015,0.008,2,30,True,0.4,0.0,-99.0,True
0.1066,0.108,-0.3279,0.325,241,123,0.51,123,0.5104,0.4634,-6623.98,-0.0331,-0.0335,0.001289,-0.000402,138503.07,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.2,1.0,0.015,0.012,1,60,True,0.3,0.0,-0.8,True
0.1065,0.1079,-0.3256,0.326,241,52,0.22,52,0.2158,0.4231,-6634.08,-0.0332,-0.0336,0.000625,-0.001066,131120.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,corr,0.1,2.0,0.006,0.008,1,30,False,0.3,-1.0,-99.0,True
0.1066,0.1079,-0.3142,0.321,241,243,1.01,162,0.6722,0.5844,-6627.59,-0.0331,-0.0335,0.000987,-0.000704,62309.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.003,1.0,0.006,0.012,2,60,True,0.4,-0.005,-0.8,True
0.1065,0.1079,-0.3411,0.326,241,99,0.41,91,0.3776,0.4141,-6637.91,-0.0332,-0.0336,0.000724,-0.000967,61413.18,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,corr,0.3,2.0,0.015,0.008,2,30,True,0.0,-1.0,-0.3,True
0.1065,0.1079,-0.2972,0.327,241,170,0.71,170,0.7054,0.4882,-6641.49,-0.0332,-0.0336,0.001102,-0.000589,137224.72,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,1.0,0.015,0.012,1,60,True,0.3,-0.005,-99.0,True
0.1065,0.1079,-0.3269,0.325,241,43,0.18,39,0.1618,0.3256,-6631.63,-0.0332,-0.0336,-0.000942,-0.002633,62963.01,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,corr,0.3,2.0,0.01,0.008,2,60,False,0.0,0.0,-0.3,True
0.1065,0.1079,-0.3346,0.324,241,77,0.32,77,0.3195,0.4805,-6635.64,-0.0332,-0.0336,0.001044,-0.000647,134951.76,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,corr,0.2,1.0,0.015,0.012,1,30,False,0.4,-0.005,-99.0,True
0.1064,0.1078,-0.33,0.324,241,10,0.04,10,0.0415,0.3,-6664.17,-0.0333,-0.0337,-0.002958,-0.004649,141632.48,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.3,1.0,0.01,0.012,1,60,False,0.3,0.0,-0.3,True
0.1064,0.1078,-0.2956,0.329,241,189,0.78,189,0.7842,0.455,-6666.23,-0.0333,-0.0337,0.001221,-0.000469,136867.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,corr,0.3,1.0,0.015,0.008,1,60,True,0.0,-0.005,-99.0,True
0.1064,0.1078,-0.3325,0.326,241,25,0.1,21,0.0871,0.2,-6659.24,-0.0333,-0.0337,-0.002483,-0.004174,66639.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0249,obv,0.2,2.0,0.01,0.008,2,30,False,0.4,0.0,-0.3,True
0.1064,0.1078,-0.3305,0.327,241,53,0.22,53,0.2199,0.5283,-6660.75,-0.0333,-0.0337,0.000309,-0.001381,137078.22,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.003,1.0,0.006,0.008,1,60,True,0.3,-1.0,-0.3,True
0.1065,0.1078,-0.2925,0.335,241,215,0.89,215,0.8921,0.4791,-6647.32,-0.0332,-0.0336,0.00125,-0.000441,136878.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",1.0,corr,0.3,1.0,0.015,0.012,1,60,True,0.0,-1.0,-99.0,False
0.1064,0.1078,-0.3373,0.325,241,28,0.12,26,0.1079,0.3929,-6652.15,-0.0333,-0.0337,-0.001892,-0.003583,62264.05,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.01,2.0,0.01,0.008,2,60,False,0.3,-1.0,-0.3,True
0.1064,0.1078,-0.33,0.324,241,10,0.04,10,0.0415,0.3,-6664.17,-0.0333,-0.0337,-0.002958,-0.004649,141632.48,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.3,2.0,0.01,0.012,1,60,False,0.3,0.0,-0.3,True
0.1064,0.1078,-0.3298,0.324,241,13,0.05,13,0.0539,0.4615,-6651.82,-0.0333,-0.0337,-0.001547,-0.003238,141549.1,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.3,2.0,0.006,0.012,1,60,False,0.4,-1.0,-0.3,True
0.1064,0.1078,-0.3217,0.323,241,48,0.2,44,0.1826,0.4167,-6651.29,-0.0333,-0.0337,-0.000743,-0.002434,59979.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.1,2.0,0.006,0.012,2,30,False,0.3,-1.0,-0.3,True
0.1064,0.1078,-0.3417,0.328,241,27,0.11,27,0.112,0.4074,-6651.7,-0.0333,-0.0337,-0.000716,-0.002407,141143.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.3,1.0,0.01,0.008,1,60,True,0.4,-1.0,-0.3,True
0.1064,0.1078,-0.3198,0.32,241,101,0.42,94,0.39,0.4356,-6654.97,-0.0333,-0.0337,0.000837,-0.000854,63934.66,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.005,1.0,0.015,0.012,2,60,True,0.0,0.0,-0.3,True
0.1064,0.1078,-0.3325,0.326,241,25,0.1,21,0.0871,0.2,-6659.24,-0.0333,-0.0337,-0.002483,-0.004174,66639.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0249,obv,0.2,1.0,0.01,0.008,2,30,False,0.4,0.0,-0.3,True
0.1064,0.1078,-0.3298,0.324,241,13,0.05,13,0.0539,0.4615,-6651.82,-0.0333,-0.0337,-0.001547,-0.003238,141549.1,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.3,1.0,0.006,0.012,1,60,False,0.4,-1.0,-0.3,True
0.1064,0.1078,-0.33,0.324,241,10,0.04,10,0.0415,0.3,-6664.17,-0.0333,-0.0337,-0.002958,-0.004649,141632.48,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.3,1.0,0.015,0.012,1,60,False,0.3,0.0,-0.3,True
0.1064,0.1078,-0.33,0.324,241,10,0.04,10,0.0415,0.3,-6664.17,-0.0333,-0.0337,-0.002958,-0.004649,141632.48,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.3,2.0,0.015,0.012,1,60,False,0.3,0.0,-0.3,True
0.1064,0.1078,-0.3246,0.32,241,51,0.21,44,0.1826,0.5098,-6661.37,-0.0333,-0.0337,-0.000144,-0.001835,62053.04,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,2.0,0.006,0.008,2,30,False,0.4,-1.0,-0.8,True
0.1063,0.1077,-0.3283,0.331,241,95,0.39,95,0.3942,0.5263,-6676.98,-0.0334,-0.0338,0.000786,-0.000904,136219.32,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,pulse,0.005,2.0,0.01,0.012,1,60,True,0.3,-1.0,-0.8,True
0.1063,0.1077,-0.3477,0.326,241,34,0.14,34,0.1411,0.5882,-6682.33,-0.0334,-0.0338,4.2e-05,-0.001648,137977.08,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,2.0,0.006,0.012,1,60,True,0.4,-1.0,-0.8,True
0.1063,0.1077,-0.3383,0.327,241,67,0.28,64,0.2656,0.4328,-6672.09,-0.0334,-0.0338,5e-05,-0.001641,61088.63,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,corr,0.1,1.0,0.015,0.012,2,60,True,0.3,-0.005,-0.3,True
0.1063,0.1077,-0.3457,0.331,241,55,0.23,55,0.2282,0.5636,-6683.77,-0.0334,-0.0338,0.001048,-0.000643,132341.18,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.003,2.0,0.006,0.012,1,60,False,0.0,-0.005,-0.3,True
0.1063,0.1077,-0.3307,0.329,241,21,0.09,21,0.0871,0.4286,-6678.18,-0.0334,-0.0338,-0.000641,-0.002332,129426.68,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0249,pulse,0.003,2.0,0.015,0.012,1,60,False,0.4,0.0,-0.3,True
0.1064,0.1077,-0.3249,0.325,241,54,0.22,54,0.2241,0.3889,-6667.37,-0.0333,-0.0337,0.000689,-0.001002,133471.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.3,1.0,0.006,0.012,1,30,False,0.3,0.0,-0.8,True
0.1063,0.1077,-0.3421,0.325,241,74,0.31,71,0.2946,0.3784,-6672.25,-0.0334,-0.0338,0.000489,-0.001202,62123.66,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.3,2.0,0.015,0.012,2,30,True,0.0,-0.005,-0.3,True
0.1063,0.1077,-0.3277,0.321,241,231,0.96,176,0.7303,0.5671,-6680.25,-0.0334,-0.0338,0.001036,-0.000655,62657.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,pulse,0.003,1.0,0.006,0.008,2,60,True,0.0,-1.0,-0.3,True
0.1063,0.1077,-0.3362,0.326,241,32,0.13,30,0.1245,0.4375,-6681.81,-0.0334,-0.0338,-0.001547,-0.003237,63754.11,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.01,2.0,0.006,0.012,2,30,False,0.3,-0.005,-0.3,True
0.1063,0.1077,-0.3217,0.322,241,50,0.21,44,0.1826,0.3,-6673.72,-0.0334,-0.0338,-0.00057,-0.002261,62386.35,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.2,2.0,0.015,0.008,2,30,False,0.4,0.0,-99.0,True
0.1063,0.1077,-0.3116,0.32,241,39,0.16,39,0.1618,0.4359,-6683.84,-0.0334,-0.0338,0.000275,-0.001416,131364.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.005,2.0,0.01,0.008,1,60,True,0.0,0.0,-0.3,True
0.1063,0.1077,-0.3426,0.336,241,108,0.45,108,0.4481,0.4537,-6683.76,-0.0334,-0.0338,0.000911,-0.000779,135256.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.1,2.0,0.01,0.008,1,60,True,0.3,-1.0,-0.8,True
0.1064,0.1077,-0.3405,0.325,241,88,0.37,72,0.2988,0.3977,-6668.1,-0.0333,-0.0337,0.000413,-0.001278,60365.54,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.1,2.0,0.015,0.008,2,30,True,0.4,-1.0,-0.8,True
0.1062,0.1076,-0.3359,0.324,241,35,0.15,33,0.1369,0.3429,-6703.67,-0.0335,-0.0339,-0.001156,-0.002846,60208.54,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,pulse,0.003,2.0,0.01,0.008,2,60,False,0.4,-0.005,-0.3,True
0.1062,0.1076,-0.3444,0.327,241,149,0.62,123,0.5104,0.4497,-6695.5,-0.0335,-0.0339,0.000974,-0.000717,62391.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.2,1.0,0.01,0.012,2,30,True,0.0,-0.005,-0.3,True
0.1063,0.1076,-0.3325,0.324,241,29,0.12,29,0.1203,0.3793,-6688.06,-0.0334,-0.0338,-0.001746,-0.003437,60847.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,pulse,0.005,2.0,0.015,0.008,2,60,False,0.4,-0.005,-0.3,True
0.1062,0.1076,-0.3372,0.324,241,12,0.05,12,0.0498,0.25,-6696.23,-0.0335,-0.0339,-0.001947,-0.003638,150401.35,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0249,obv,0.2,1.0,0.01,0.008,1,30,False,0.4,0.0,-0.3,True
0.1062,0.1076,-0.3266,0.319,241,44,0.18,41,0.1701,0.5227,-6692.72,-0.0335,-0.0339,-0.000299,-0.00199,62908.19,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,2.0,0.006,0.008,2,60,False,0.4,-1.0,-0.8,True
0.1062,0.1076,-0.3372,0.324,241,12,0.05,12,0.0498,0.25,-6696.23,-0.0335,-0.0339,-0.001947,-0.003638,150401.35,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0249,obv,0.2,2.0,0.01,0.008,1,30,False,0.4,0.0,-0.3,True
0.1062,0.1076,-0.3438,0.325,241,51,0.21,51,0.2116,0.3922,-6701.99,-0.0335,-0.0339,-0.000752,-0.002443,62665.29,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.3,1.0,0.015,0.012,2,60,True,0.3,-1.0,-0.3,True
0.1061,0.1075,-0.3373,0.318,241,128,0.53,93,0.3859,0.4219,-6720.87,-0.0336,-0.034,0.000956,-0.000735,62988.93,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.01,1.0,0.01,0.008,2,30,True,0.4,0.0,-99.0,True
0.1061,0.1075,-0.3281,0.326,241,40,0.17,40,0.166,0.475,-6713.89,-0.0336,-0.034,0.000192,-0.001499,133144.17,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.1,2.0,0.006,0.008,1,60,True,0.0,-0.005,-0.3,True
0.1062,0.1075,-0.3329,0.322,241,47,0.2,47,0.195,0.4681,-6706.69,-0.0335,-0.0339,0.000352,-0.001339,134189.68,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,corr,0.3,1.0,0.015,0.008,1,30,False,0.4,-0.005,-99.0,True
0.1061,0.1075,-0.3218,0.329,241,38,0.16,38,0.1577,0.2895,-6710.73,-0.0336,-0.034,-0.000433,-0.002124,130378.25,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,obv,0.2,1.0,0.015,0.012,1,60,True,0.0,-1.0,-0.3,True
0.1061,0.1075,-0.3281,0.326,241,40,0.17,40,0.166,0.475,-6713.89,-0.0336,-0.034,0.000192,-0.001499,133144.17,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.1,1.0,0.006,0.008,1,60,True,0.0,-0.005,-0.3,True
0.1061,0.1075,-0.3394,0.316,241,166,0.69,126,0.5228,0.494,-6712.53,-0.0336,-0.034,0.001115,-0.000576,63310.02,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,pulse,0.01,2.0,0.01,0.012,2,60,True,0.3,-0.005,-99.0,True
