param_id,signal,gate,min_breadth,min_day_ret,min_vol_z,annual_return,t_annual,max_drawdown,sharpe,n_trades,coverage,gross_edge,net_edge,buyhold_annual
obv|0.2|1.0|0.015|0.012|2|60|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0596,-0.0818,-0.3613,0.175,226,0.6349,0.000552,-0.001138,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,无门控,0.0,-1.0,-99.0,0.0134,-0.1279,-0.3639,0.039,194,0.805,0.000513,-0.001178,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0445,-0.1858,-0.3831,-0.126,183,0.7593,2.3e-05,-0.001668,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.0749,-0.2161,-0.3923,-0.206,152,0.6307,-0.000467,-0.002158,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,大盘≥0,0.0,0.0,-99.0,0.0536,-0.0878,-0.3489,0.161,138,0.5726,0.000503,-0.001188,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0077,-0.1337,-0.3576,0.022,171,0.7095,0.000358,-0.001333,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,量能≥-0.8,0.0,-1.0,-0.8,0.0225,-0.1188,-0.3591,0.066,171,0.7095,0.000495,-0.001196,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0604,-0.081,-0.3482,0.176,54,0.2241,-0.000459,-0.00215,0.1415
obv|0.2|2.0|0.006|0.008|1|30|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0319,-0.1095,-0.3505,0.094,128,0.5311,0.000194,-0.001497,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,无门控,0.0,-1.0,-99.0,0.0188,-0.1226,-0.3861,0.055,183,0.7593,0.000922,-0.000769,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0097,-0.151,-0.3765,-0.028,158,0.6556,0.000426,-0.001265,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0263,-0.115,-0.3672,0.077,114,0.473,0.000353,-0.001337,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,大盘≥0,0.0,0.0,-99.0,0.034,-0.1073,-0.3727,0.1,131,0.5436,0.000672,-0.001019,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0401,-0.1013,-0.3693,0.119,166,0.6888,0.001019,-0.000672,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0212,-0.1625,-0.3945,-0.061,161,0.668,0.000359,-0.001332,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1205,-0.0211,-0.3201,0.366,51,0.2116,0.000913,-0.000778,0.1415
obv|0.2|2.0|0.006|0.008|1|30|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0512,-0.0902,-0.3519,0.152,110,0.4564,0.000649,-0.001042,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,无门控,0.0,-1.0,-99.0,-0.0044,-0.1457,-0.3696,-0.013,182,0.7552,0.000313,-0.001377,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0781,-0.2192,-0.3983,-0.215,166,0.6888,-0.00043,-0.002121,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.066,-0.2072,-0.3965,-0.181,135,0.5602,-0.000615,-0.002306,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,大盘≥0,0.0,0.0,-99.0,0.0718,-0.0696,-0.3398,0.217,124,0.5145,0.000615,-0.001076,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0168,-0.1581,-0.3661,-0.048,160,0.6639,4.9e-05,-0.001642,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,量能≥-0.8,0.0,-1.0,-0.8,0.0283,-0.1131,-0.3598,0.083,152,0.6307,0.000397,-0.001294,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.11,-0.0315,-0.3278,0.332,42,0.1743,0.000789,-0.000902,0.1415
obv|0.2|2.0|0.006|0.008|1|60|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.039,-0.1023,-0.3477,0.116,113,0.4689,0.000108,-0.001583,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,无门控,0.0,-1.0,-99.0,0.0257,-0.1157,-0.3867,0.074,177,0.7344,0.000961,-0.00073,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,宽度≥0.30,0.3,-1.0,-99.0,0.0194,-0.122,-0.3681,0.057,148,0.6141,0.000661,-0.00103,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0358,-0.1055,-0.3649,0.106,104,0.4315,0.000337,-0.001354,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,大盘≥0,0.0,0.0,-99.0,0.06,-0.0814,-0.3676,0.177,123,0.5104,0.000958,-0.000733,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0598,-0.0816,-0.3637,0.176,159,0.6598,0.001189,-0.000502,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.039,-0.1803,-0.4052,-0.111,148,0.6141,0.000101,-0.00159,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1165,-0.025,-0.3273,0.353,38,0.1577,0.000488,-0.001203,0.1415
obv|0.2|2.0|0.006|0.008|1|60|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0941,-0.0473,-0.3393,0.283,102,0.4232,0.001224,-0.000466,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,无门控,0.0,-1.0,-99.0,-0.0814,-0.2226,-0.4142,-0.223,421,0.9502,-6.6e-05,-0.001757,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0708,-0.212,-0.4014,-0.196,385,0.917,-0.000139,-0.00183,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.0372,-0.1785,-0.3887,-0.104,293,0.8091,-0.000305,-0.001996,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,大盘≥0,0.0,0.0,-99.0,-0.0259,-0.1671,-0.383,-0.074,297,0.7095,-0.000154,-0.001845,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0683,-0.2094,-0.4031,-0.188,377,0.8672,-0.000122,-0.001813,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0608,-0.2019,-0.4019,-0.169,383,0.9212,0.0,-0.001691,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0494,-0.092,-0.3535,0.144,111,0.3734,-0.000819,-0.00251,0.1415
obv|0.2|2.0|0.006|0.008|2|30|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.003,-0.1383,-0.369,0.009,263,0.6639,-6.4e-05,-0.001755,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,无门控,0.0,-1.0,-99.0,-0.0586,-0.1998,-0.4153,-0.161,412,0.9336,0.000317,-0.001374,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0582,-0.1994,-0.4226,-0.162,387,0.9212,0.000185,-0.001506,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0192,-0.1221,-0.3859,0.056,294,0.8133,0.000424,-0.001266,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,大盘≥0,0.0,0.0,-99.0,-0.0084,-0.1497,-0.3861,-0.024,298,0.7137,0.000286,-0.001405,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0347,-0.176,-0.4006,-0.097,379,0.8672,0.000354,-0.001336,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0525,-0.1937,-0.4106,-0.145,383,0.917,0.000174,-0.001517,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1013,-0.0402,-0.3322,0.305,111,0.3734,0.000468,-0.001223,0.1415
obv|0.2|2.0|0.006|0.008|2|30|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.01,-0.1313,-0.3778,0.029,265,0.6722,0.000283,-0.001408,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,无门控,0.0,-1.0,-99.0,-0.0788,-0.2199,-0.4103,-0.215,396,0.9378,-0.000127,-0.001818,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0636,-0.2048,-0.4002,-0.175,344,0.8755,-0.000298,-0.001989,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.0103,-0.1516,-0.3794,-0.029,259,0.7469,-0.00019,-0.001881,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,大盘≥0,0.0,0.0,-99.0,-0.0082,-0.1495,-0.3757,-0.023,273,0.6805,-0.000114,-0.001805,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0622,-0.2034,-0.4034,-0.171,355,0.8506,-0.000187,-0.001877,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0298,-0.171,-0.3939,-0.084,341,0.8631,6.6e-05,-0.001625,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0839,-0.0576,-0.3368,0.249,82,0.2946,-0.000297,-0.001988,0.1415
obv|0.2|2.0|0.006|0.008|2|60|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0048,-0.1461,-0.3753,-0.014,233,0.6307,-0.000368,-0.002059,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,无门控,0.0,-1.0,-99.0,-0.0457,-0.1869,-0.4099,-0.126,395,0.9336,0.000326,-0.001365,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0164,-0.1577,-0.4051,-0.047,351,0.8838,0.000394,-0.001296,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0353,-0.1061,-0.3773,0.104,262,0.7469,0.000425,-0.001266,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,大盘≥0,0.0,0.0,-99.0,0.0151,-0.1262,-0.3782,0.043,270,0.6846,0.000417,-0.001274,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0175,-0.1588,-0.3952,-0.049,353,0.8465,0.000405,-0.001286,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.041,-0.1822,-0.4026,-0.114,338,0.8589,8.2e-05,-0.001609,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.104,-0.0374,-0.3319,0.314,83,0.2946,3.9e-05,-0.001652,0.1415
obv|0.2|2.0|0.006|0.008|2|60|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.05,-0.0914,-0.3615,0.146,234,0.6349,0.000632,-0.001059,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,无门控,0.0,-1.0,-99.0,0.0086,-0.1327,-0.3591,0.025,194,0.805,0.000515,-0.001176,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0234,-0.1647,-0.3657,-0.067,183,0.7593,0.000229,-0.001462,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.0686,-0.2098,-0.3808,-0.19,152,0.6307,-0.000361,-0.002052,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,大盘≥0,0.0,0.0,-99.0,0.0568,-0.0846,-0.3458,0.17,138,0.5726,0.000587,-0.001104,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0034,-0.1379,-0.3516,0.01,171,0.7095,0.000361,-0.00133,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,量能≥-0.8,0.0,-1.0,-0.8,0.0251,-0.1162,-0.3556,0.074,171,0.7095,0.000533,-0.001158,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0546,-0.0868,-0.3463,0.159,54,0.2241,-0.000628,-0.002319,0.1415
obv|0.2|2.0|0.006|0.012|1|30|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0372,-0.1042,-0.3458,0.11,128,0.5311,0.000306,-0.001385,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,无门控,0.0,-1.0,-99.0,0.0166,-0.1247,-0.3839,0.048,183,0.7593,0.000849,-0.000842,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.014,-0.1552,-0.3702,-0.04,158,0.6556,0.000349,-0.001341,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0268,-0.1145,-0.3578,0.078,114,0.473,0.000372,-0.001319,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,大盘≥0,0.0,0.0,-99.0,0.0462,-0.0952,-0.3652,0.135,131,0.5436,0.000731,-0.00096,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0417,-0.0997,-0.3669,0.122,166,0.6888,0.000982,-0.000709,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,量能≥-0.8,0.0,-1.0,-0.8,0.0094,-0.1319,-0.3766,0.027,161,0.668,0.000548,-0.001143,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.145,0.0034,-0.313,0.445,52,0.2158,0.001476,-0.000215,0.1415
obv|0.2|2.0|0.006|0.012|1|30|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0475,-0.0939,-0.35,0.14,110,0.4564,0.00055,-0.001141,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,无门控,0.0,-1.0,-99.0,0.0151,-0.1262,-0.3705,0.045,182,0.7552,0.000553,-0.001137,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0441,-0.1853,-0.3905,-0.127,167,0.6929,-4.4e-05,-0.001734,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.0597,-0.2009,-0.3921,-0.166,135,0.5602,-0.00044,-0.002131,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,大盘≥0,0.0,0.0,-99.0,0.0824,-0.059,-0.3495,0.25,124,0.5145,0.000822,-0.000869,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0179,-0.1592,-0.3752,-0.051,160,0.6639,0.000132,-0.001559,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,量能≥-0.8,0.0,-1.0,-0.8,0.032,-0.1094,-0.3656,0.095,152,0.6307,0.000522,-0.001169,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1042,-0.0373,-0.3269,0.314,42,0.1743,0.000656,-0.001035,0.1415
obv|0.2|2.0|0.006|0.012|1|60|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0443,-0.0971,-0.3557,0.132,113,0.4689,0.000254,-0.001437,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,无门控,0.0,-1.0,-99.0,0.0357,-0.1056,-0.3749,0.102,177,0.7344,0.000998,-0.000693,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,宽度≥0.30,0.3,-1.0,-99.0,0.0231,-0.1183,-0.3644,0.067,148,0.6141,0.000631,-0.00106,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0337,-0.1076,-0.363,0.098,104,0.4315,0.000281,-0.00141,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,大盘≥0,0.0,0.0,-99.0,0.0727,-0.0688,-0.36,0.213,123,0.5104,0.001022,-0.000669,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0656,-0.0758,-0.3569,0.191,159,0.6598,0.001187,-0.000504,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,量能≥-0.8,0.0,-1.0,-0.8,0.0201,-0.1212,-0.3722,0.058,148,0.6141,0.000605,-0.001086,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1324,-0.0092,-0.3247,0.403,38,0.1577,0.000853,-0.000838,0.1415
obv|0.2|2.0|0.006|0.012|1|60|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0994,-0.0421,-0.3367,0.298,102,0.4232,0.001205,-0.000485,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,无门控,0.0,-1.0,-99.0,-0.0809,-0.2221,-0.4081,-0.221,421,0.9502,-1.2e-05,-0.001702,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0631,-0.2043,-0.3894,-0.174,383,0.917,-5.2e-05,-0.001742,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.0403,-0.1816,-0.383,-0.112,292,0.8133,-0.000295,-0.001986,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,大盘≥0,0.0,0.0,-99.0,-0.0295,-0.1707,-0.3815,-0.083,297,0.7095,-0.000159,-0.00185,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0716,-0.2128,-0.402,-0.196,377,0.8714,-9.7e-05,-0.001788,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0533,-0.1945,-0.3946,-0.15,381,0.9212,5.4e-05,-0.001637,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0487,-0.0927,-0.353,0.141,110,0.3734,-0.00082,-0.002511,0.1415
obv|0.2|2.0|0.006|0.012|2|30|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0081,-0.1332,-0.3618,0.023,261,0.6639,1.2e-05,-0.001679,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,无门控,0.0,-1.0,-99.0,-0.0525,-0.1937,-0.4021,-0.144,412,0.9419,0.000315,-0.001376,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0399,-0.1812,-0.4053,-0.112,386,0.9212,0.000268,-0.001423,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0221,-0.1193,-0.3759,0.064,294,0.8133,0.000456,-0.001235,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,大盘≥0,0.0,0.0,-99.0,-0.0024,-0.1437,-0.3776,-0.007,296,0.7137,0.000262,-0.001429,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0319,-0.1732,-0.3962,-0.089,377,0.8672,0.000338,-0.001353,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0247,-0.166,-0.3912,-0.069,383,0.9212,0.000353,-0.001338,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1128,-0.0287,-0.332,0.341,110,0.3734,0.000661,-0.00103,0.1415
obv|0.2|2.0|0.006|0.012|2|30|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0168,-0.1245,-0.3703,0.048,264,0.6722,0.000278,-0.001412,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,无门控,0.0,-1.0,-99.0,-0.0493,-0.1905,-0.4021,-0.136,394,0.9378,0.000162,-0.001528,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.055,-0.1962,-0.3943,-0.151,345,0.8838,-7.8e-05,-0.001769,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0094,-0.132,-0.3678,0.027,258,0.7469,0.00011,-0.001581,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,大盘≥0,0.0,0.0,-99.0,0.0014,-0.1399,-0.3761,0.004,270,0.6805,6.3e-05,-0.001628,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.051,-0.1922,-0.3999,-0.14,352,0.8506,5e-06,-0.001685,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0188,-0.1601,-0.3949,-0.053,337,0.8631,0.000194,-0.001497,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0868,-0.0547,-0.3355,0.257,81,0.2946,-0.000105,-0.001795,0.1415
obv|0.2|2.0|0.006|0.012|2|60|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0008,-0.1405,-0.3745,0.002,230,0.6307,-0.000216,-0.001907,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,无门控,0.0,-1.0,-99.0,-0.0379,-0.1791,-0.3929,-0.103,381,0.9212,0.000335,-0.001356,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,宽度≥0.30,0.3,-1.0,-99.0,0.0105,-0.1308,-0.3849,0.03,348,0.8838,0.000566,-0.001125,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0511,-0.0903,-0.3603,0.149,261,0.7469,0.00064,-0.001051,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,大盘≥0,0.0,0.0,-99.0,0.0147,-0.1266,-0.3727,0.042,266,0.6846,0.000312,-0.001379,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0125,-0.1538,-0.3866,-0.035,347,0.8423,0.000397,-0.001294,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0074,-0.1487,-0.3725,-0.021,332,0.8548,0.00034,-0.001351,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1089,-0.0326,-0.3336,0.329,82,0.2946,1.7e-05,-0.001674,0.1415
obv|0.2|2.0|0.006|0.012|2|60|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0573,-0.0841,-0.3555,0.167,231,0.6349,0.000635,-0.001055,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,无门控,0.0,-1.0,-99.0,0.0076,-0.1337,-0.3743,0.022,194,0.805,0.000564,-0.001127,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0519,-0.1931,-0.3962,-0.149,183,0.7593,6.5e-05,-0.001626,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,宽度≥0.40,0.4,-1.0,-99.0,-0.1044,-0.2455,-0.4226,-0.288,152,0.6307,-0.00065,-0.00234,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,大盘≥0,0.0,0.0,-99.0,0.0557,-0.0857,-0.3493,0.168,138,0.5726,0.000576,-0.001115,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0045,-0.1368,-0.3655,0.013,171,0.7095,0.000386,-0.001305,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,量能≥-0.8,0.0,-1.0,-0.8,0.0024,-0.1389,-0.3715,0.007,171,0.7095,0.000389,-0.001302,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,量能≥-0.3,0.0,-1.0,-0.3,0.0879,-0.0536,-0.3373,0.262,54,0.2241,0.000394,-0.001297,0.1415
obv|0.2|2.0|0.015|0.008|1|30|False,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0409,-0.1005,-0.353,0.122,128,0.5311,0.00038,-0.00131,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,无门控,0.0,-1.0,-99.0,-0.0113,-0.1526,-0.402,-0.033,183,0.7593,0.000701,-0.00099,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,宽度≥0.30,0.3,-1.0,-99.0,-0.0398,-0.181,-0.4075,-0.115,158,0.6556,0.000189,-0.001502,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,宽度≥0.40,0.4,-1.0,-99.0,0.0173,-0.124,-0.3776,0.051,114,0.473,0.000202,-0.001489,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,大盘≥0,0.0,0.0,-99.0,0.0118,-0.1295,-0.3898,0.035,131,0.5436,0.000445,-0.001246,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,大盘≥-0.5%,0.0,-0.005,-99.0,0.0031,-0.1382,-0.3826,0.009,166,0.6888,0.000678,-0.001013,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,量能≥-0.8,0.0,-1.0,-0.8,-0.0251,-0.1663,-0.3815,-0.072,160,0.6639,0.00029,-0.001401,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,量能≥-0.3,0.0,-1.0,-0.3,0.1041,-0.0374,-0.3152,0.318,51,0.2116,0.000303,-0.001388,0.1415
obv|0.2|2.0|0.015|0.008|1|30|True,obv,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0142,-0.1271,-0.3812,0.042,110,0.4564,0.000191,-0.0015,0.1415
