total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,base_value,cash_value,ratio,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
0.155,0.157,-0.3983,0.359,241,90,0.37,90,0.3734,0.5111,-280.12,-0.0014,-0.0014,0.00186,0.00017,71509.13,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,1,60,False
0.0543,0.0549,-0.429,0.123,241,204,0.85,204,0.8465,0.4363,-20420.57,-0.1021,-0.1033,0.000312,-0.001379,74295.0,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,1,60,True
0.0364,0.0368,-0.4443,0.079,241,350,1.45,202,0.8382,0.38,-23994.44,-0.12,-0.1214,-4.2e-05,-0.001837,36281.09,0.001796,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,2,30,False
0.0367,0.0372,-0.4438,0.082,241,382,1.59,216,0.8963,0.3901,-23930.88,-0.1197,-0.121,0.000106,-0.001683,37228.23,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,2,30,True
0.0456,0.0462,-0.4458,0.1,241,350,1.45,207,0.8589,0.4143,-22147.37,-0.1107,-0.112,0.000125,-0.001665,37026.79,0.00179,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,2,60,False
0.0681,0.069,-0.4314,0.155,241,352,1.46,209,0.8672,0.4176,-17643.29,-0.0882,-0.0893,0.000423,-0.001366,37119.76,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,2,60,True
0.0739,0.0749,-0.4304,0.166,241,524,2.17,216,0.8963,0.3435,-16485.54,-0.0824,-0.0834,-0.00023,-0.00256,12347.95,0.00233,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,4,30,False
0.0892,0.0904,-0.4222,0.203,241,516,2.14,216,0.8963,0.3798,-13426.49,-0.0671,-0.0679,0.000263,-0.002067,12350.32,0.00233,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,4,30,True
0.0945,0.0957,-0.4231,0.214,241,424,1.76,209,0.8672,0.3939,-12373.97,-0.0619,-0.0626,-2.2e-05,-0.00235,12371.25,0.002328,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,4,60,False
0.1052,0.1066,-0.4167,0.241,241,418,1.73,209,0.8672,0.4091,-10233.41,-0.0512,-0.0518,0.000369,-0.00196,12358.7,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.008,4,60,True
0.1308,0.1325,-0.4045,0.3,241,98,0.41,98,0.4066,0.449,-5117.13,-0.0256,-0.0259,0.001034,-0.000657,72240.15,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,1,30,False
0.0531,0.0538,-0.4328,0.12,241,210,0.87,210,0.8714,0.4524,-20645.16,-0.1032,-0.1044,0.000426,-0.001264,74404.21,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,1,30,True
0.153,0.155,-0.3998,0.356,241,90,0.37,90,0.3734,0.5333,-678.85,-0.0034,-0.0034,0.001904,0.000214,71516.72,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,1,60,False
0.021,0.0212,-0.4428,0.047,241,204,0.85,204,0.8465,0.451,-27077.37,-0.1354,-0.137,-4.8e-05,-0.001739,74327.61,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,1,60,True
0.0354,0.0358,-0.4431,0.077,241,331,1.37,191,0.7925,0.3867,-24192.44,-0.121,-0.1224,-0.000147,-0.001946,35917.11,0.001798,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,2,30,False
0.0381,0.0385,-0.4401,0.085,241,381,1.58,216,0.8963,0.4042,-23661.61,-0.1183,-0.1197,0.00017,-0.001618,37221.55,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,2,30,True
0.0383,0.0388,-0.4382,0.083,241,317,1.32,197,0.8174,0.429,-23607.87,-0.118,-0.1194,-0.000151,-0.001948,36050.18,0.001797,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,2,60,False
0.0586,0.0593,-0.4342,0.132,241,350,1.45,209,0.8672,0.44,-19554.88,-0.0978,-0.0989,0.000371,-0.001419,37118.74,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,2,60,True
0.0779,0.0789,-0.429,0.175,241,508,2.11,216,0.8963,0.3524,-15694.22,-0.0785,-0.0794,-0.000169,-0.002498,12360.65,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,4,30,False
0.09,0.0911,-0.4209,0.205,241,509,2.11,216,0.8963,0.391,-13276.5,-0.0664,-0.0672,0.000291,-0.002038,12355.6,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,4,30,True
0.1001,0.1014,-0.4194,0.227,241,391,1.62,209,0.8672,0.4118,-11249.44,-0.0562,-0.0569,3.8e-05,-0.002291,12365.24,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,4,60,False
0.104,0.1053,-0.4159,0.238,241,405,1.68,209,0.8672,0.437,-10477.12,-0.0524,-0.053,0.000326,-0.002002,12378.2,0.002328,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.01,0.012,4,60,True
0.1508,0.1528,-0.3997,0.348,241,99,0.41,99,0.4108,0.4444,-1118.91,-0.0056,-0.0057,0.001581,-0.00011,72054.83,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,1,30,False
0.0568,0.0576,-0.4377,0.129,241,210,0.87,210,0.8714,0.4238,-19905.5,-0.0995,-0.1007,0.000405,-0.001285,74400.71,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,1,30,True
0.1564,0.1585,-0.3991,0.364,241,90,0.37,90,0.3734,0.4778,5.11,0.0,0.0,0.001826,0.000136,71500.91,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,1,60,False
0.0562,0.057,-0.4361,0.128,241,204,0.85,204,0.8465,0.4069,-20022.21,-0.1001,-0.1013,0.000292,-0.001399,74293.06,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,1,60,True
0.0368,0.0373,-0.4459,0.08,241,329,1.37,189,0.7842,0.3678,-23906.98,-0.1195,-0.1209,-0.000164,-0.001963,35888.58,0.001799,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,2,30,False
0.0371,0.0376,-0.4467,0.083,241,379,1.57,216,0.8963,0.372,-23852.93,-0.1193,-0.1207,8.7e-05,-0.001701,37242.47,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,2,30,True
0.05,0.0506,-0.4427,0.109,241,330,1.37,199,0.8257,0.3909,-21281.26,-0.1064,-0.1077,9.8e-05,-0.001698,36300.79,0.001795,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,2,60,False
0.0668,0.0676,-0.4354,0.152,241,342,1.42,209,0.8672,0.3889,-17918.37,-0.0896,-0.0907,0.000382,-0.001408,37123.65,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,2,60,True
0.0732,0.0742,-0.431,0.164,241,519,2.15,216,0.8963,0.3295,-16627.95,-0.0831,-0.0841,-0.000275,-0.002606,12338.78,0.00233,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,4,30,False
0.09,0.0912,-0.4229,0.205,241,503,2.09,216,0.8963,0.3658,-13274.09,-0.0664,-0.0672,0.000216,-0.002113,12367.8,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,4,30,True
0.0968,0.0981,-0.4225,0.219,241,408,1.69,209,0.8672,0.3701,-11911.49,-0.0596,-0.0603,-1e-06,-0.002329,12368.65,0.002328,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,4,60,False
0.1108,0.1123,-0.415,0.255,241,384,1.59,209,0.8672,0.3802,-9104.79,-0.0455,-0.0461,0.000427,-0.001902,12361.35,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.008,4,60,True
0.1339,0.1357,-0.4055,0.308,241,98,0.41,98,0.4066,0.4286,-4490.93,-0.0225,-0.0227,0.00103,-0.00066,72232.02,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,1,30,False
0.0503,0.0509,-0.4382,0.114,241,210,0.87,210,0.8714,0.4381,-21214.11,-0.1061,-0.1073,0.000379,-0.001312,74406.93,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,1,30,True
0.1572,0.1593,-0.3991,0.368,241,90,0.37,90,0.3734,0.5111,174.33,0.0009,0.0009,0.001985,0.000294,71509.14,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,1,60,False
0.0235,0.0238,-0.4494,0.053,241,204,0.85,204,0.8465,0.4216,-26565.21,-0.1328,-0.1344,-5.8e-05,-0.001748,74325.11,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,1,60,True
0.0362,0.0367,-0.4436,0.079,241,332,1.38,190,0.7884,0.3705,-24029.15,-0.1201,-0.1215,-0.000148,-0.001946,35915.78,0.001798,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,2,30,False
0.036,0.0365,-0.4444,0.081,241,378,1.57,216,0.8963,0.3862,-24067.58,-0.1203,-0.1217,0.000116,-0.001672,37237.66,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,2,30,True
0.0493,0.0499,-0.4342,0.108,241,319,1.32,197,0.8174,0.4075,-21411.69,-0.1071,-0.1083,-0.0,-0.001797,36115.39,0.001797,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,2,60,False
0.0569,0.0576,-0.4383,0.128,241,340,1.41,209,0.8672,0.4147,-19888.4,-0.0994,-0.1006,0.000306,-0.001484,37125.81,0.001789,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,2,60,True
0.0779,0.079,-0.4295,0.175,241,501,2.08,216,0.8963,0.3353,-15683.25,-0.0784,-0.0794,-0.000192,-0.002521,12362.23,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,4,30,False
0.0904,0.0915,-0.422,0.206,241,496,2.06,216,0.8963,0.375,-13200.28,-0.066,-0.0668,0.000236,-0.002093,12374.04,0.002328,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,4,30,True
0.1045,0.1059,-0.4175,0.237,241,378,1.57,209,0.8672,0.3889,-10365.93,-0.0518,-0.0525,0.000163,-0.002166,12352.36,0.00233,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,4,60,False
0.1098,0.1112,-0.4145,0.252,241,372,1.54,209,0.8672,0.4086,-9321.24,-0.0466,-0.0472,0.00037,-0.001958,12367.27,0.002329,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.1,2.0,0.015,0.012,4,60,True
0.0469,0.0475,-0.4347,0.103,241,174,0.72,174,0.722,0.477,-21884.25,-0.1094,-0.1107,-9e-06,-0.0017,74513.88,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,1,30,False
0.0619,0.0627,-0.4318,0.142,241,229,0.95,229,0.9502,0.5022,-18891.3,-0.0945,-0.0956,0.000563,-0.001127,74851.94,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,1,30,True
0.055,0.0557,-0.4299,0.122,241,163,0.68,163,0.6763,0.5215,-20268.52,-0.1013,-0.1025,9.1e-05,-0.0016,74504.71,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,1,60,False
0.0712,0.0722,-0.4251,0.164,241,225,0.93,225,0.9336,0.5422,-17023.74,-0.0851,-0.0861,0.000596,-0.001095,74558.34,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,1,60,True
0.035,0.0355,-0.4448,0.076,241,388,1.61,209,0.8672,0.4691,-24264.61,-0.1213,-0.1227,0.00011,-0.001682,36683.24,0.001793,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,2,30,False
0.0348,0.0353,-0.4418,0.078,241,447,1.85,231,0.9585,0.4698,-24305.23,-0.1215,-0.1229,0.000353,-0.001434,37428.58,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,2,30,True
0.0325,0.0329,-0.443,0.07,241,385,1.6,217,0.9004,0.5143,-24775.23,-0.1239,-0.1253,5.4e-05,-0.001739,36728.08,0.001792,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,2,60,False
0.0459,0.0465,-0.4352,0.104,241,423,1.76,227,0.9419,0.5272,-22089.15,-0.1104,-0.1117,0.000422,-0.001365,37406.44,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,2,60,True
0.0386,0.0391,-0.4448,0.085,241,741,3.07,232,0.9627,0.4157,-23557.25,-0.1178,-0.1192,-0.000191,-0.002511,12503.86,0.00232,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,4,30,False
0.0719,0.0728,-0.4303,0.163,241,752,3.12,232,0.9627,0.4654,-16899.43,-0.0845,-0.0855,0.000535,-0.001785,12504.4,0.00232,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,4,30,True
0.0575,0.0582,-0.4363,0.128,241,643,2.67,228,0.9461,0.4868,-19773.21,-0.0989,-0.1,-8.4e-05,-0.002404,12509.26,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,4,60,False
0.0711,0.072,-0.4299,0.161,241,663,2.75,228,0.9461,0.5023,-17051.17,-0.0853,-0.0863,0.000257,-0.002062,12511.06,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.008,4,60,True
0.0535,0.0542,-0.4278,0.118,241,174,0.72,174,0.722,0.5,-20577.47,-0.1029,-0.1041,0.000218,-0.001473,74512.9,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,1,30,False
0.0633,0.0641,-0.4265,0.146,241,229,0.95,229,0.9502,0.5153,-18606.89,-0.093,-0.0941,0.000584,-0.001107,74850.71,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,1,30,True
0.0561,0.0569,-0.426,0.124,241,163,0.68,163,0.6763,0.5644,-20042.09,-0.1002,-0.1014,0.000235,-0.001456,74507.85,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,1,60,False
0.0789,0.0799,-0.4196,0.183,241,225,0.93,225,0.9336,0.5778,-15487.63,-0.0774,-0.0784,0.000693,-0.000998,74551.52,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,1,60,True
0.0372,0.0377,-0.4389,0.081,241,396,1.64,214,0.888,0.4773,-23826.65,-0.1191,-0.1205,0.000199,-0.001593,36733.18,0.001792,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,2,30,False
0.0625,0.0633,-0.4233,0.142,241,446,1.85,231,0.9585,0.4955,-18769.48,-0.0938,-0.095,0.000647,-0.001141,37405.55,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,2,30,True
0.0403,0.0408,-0.4352,0.088,241,392,1.63,220,0.9129,0.551,-23207.19,-0.116,-0.1174,0.000235,-0.001556,36850.51,0.001791,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,2,60,False
0.0812,0.0822,-0.4167,0.185,241,418,1.73,228,0.9461,0.5646,-15038.61,-0.0752,-0.0761,0.000805,-0.000983,37430.2,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,2,60,True
0.0342,0.0347,-0.4453,0.075,241,723,3.0,232,0.9627,0.4136,-24424.82,-0.1221,-0.1235,-0.000318,-0.002638,12510.62,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,4,30,False
0.085,0.0861,-0.423,0.194,241,742,3.08,232,0.9627,0.4825,-14270.24,-0.0714,-0.0722,0.000769,-0.001551,12503.8,0.00232,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,4,30,True
0.0514,0.052,-0.4382,0.113,241,594,2.46,228,0.9461,0.4933,-20996.56,-0.105,-0.1062,-0.000376,-0.002695,12523.77,0.002318,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,4,60,False
0.0845,0.0856,-0.4215,0.192,241,636,2.64,228,0.9461,0.5314,-14366.33,-0.0718,-0.0727,0.000504,-0.001815,12522.47,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.006,0.012,4,60,True
0.0299,0.0302,-0.445,0.065,241,174,0.72,174,0.722,0.408,-25297.56,-0.1265,-0.128,-0.000209,-0.0019,74531.84,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,1,30,False
0.0798,0.0809,-0.426,0.186,241,229,0.95,229,0.9502,0.4541,-15306.75,-0.0765,-0.0774,0.000748,-0.000942,74836.05,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,1,30,True
0.0496,0.0503,-0.4359,0.109,241,163,0.68,163,0.6763,0.454,-21348.1,-0.1067,-0.108,2e-05,-0.001671,74505.74,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,1,60,False
0.1111,0.1125,-0.4026,0.262,241,225,0.93,225,0.9336,0.4622,-9058.56,-0.0453,-0.0458,0.000984,-0.000707,74523.71,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,1,60,True
0.0129,0.0131,-0.4503,0.028,241,361,1.5,204,0.8465,0.3906,-28682.98,-0.1434,-0.1451,-0.000314,-0.002107,36635.4,0.001793,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,2,30,False
0.0177,0.0179,-0.4496,0.04,241,441,1.83,230,0.9544,0.3968,-27727.9,-0.1386,-0.1402,0.000147,-0.00164,37413.23,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,2,30,True
0.0325,0.0329,-0.4436,0.07,241,350,1.45,206,0.8548,0.4286,-24781.33,-0.1239,-0.1253,-8.4e-05,-0.001879,36425.52,0.001795,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,2,60,False
0.061,0.0617,-0.4351,0.139,241,413,1.71,228,0.9461,0.4358,-19079.59,-0.0954,-0.0965,0.000547,-0.00124,37432.58,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,2,60,True
0.0308,0.0312,-0.4485,0.068,241,714,2.96,232,0.9627,0.3557,-25113.68,-0.1256,-0.127,-0.000398,-0.002717,12522.35,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,4,30,False
0.0703,0.0712,-0.4319,0.159,241,711,2.95,232,0.9627,0.3882,-17206.7,-0.086,-0.0871,0.000389,-0.00193,12522.56,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,4,30,True
0.0484,0.049,-0.4416,0.107,241,594,2.46,228,0.9461,0.3721,-21595.9,-0.108,-0.1092,-0.000469,-0.002789,12495.52,0.00232,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,4,60,False
0.0881,0.0892,-0.4244,0.201,241,585,2.43,228,0.9461,0.4103,-13654.28,-0.0683,-0.0691,0.000387,-0.001932,12513.89,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.008,4,60,True
0.0384,0.0389,-0.4365,0.084,241,174,0.72,174,0.722,0.431,-23592.24,-0.118,-0.1193,3.9e-05,-0.001652,74527.6,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,1,30,False
0.0773,0.0783,-0.4225,0.18,241,229,0.95,229,0.9502,0.4672,-15818.87,-0.0791,-0.08,0.000718,-0.000972,74838.3,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,1,30,True
0.0593,0.06,-0.4242,0.131,241,163,0.68,163,0.6763,0.4969,-19414.34,-0.0971,-0.0982,0.000281,-0.00141,74496.67,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,1,60,False
0.1199,0.1215,-0.3969,0.284,241,225,0.93,225,0.9336,0.4978,-7294.89,-0.0365,-0.0369,0.001099,-0.000592,74515.89,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,1,60,True
0.0164,0.0166,-0.4463,0.035,241,361,1.5,204,0.8465,0.4044,-27999.16,-0.14,-0.1416,-0.000227,-0.00202,36631.47,0.001793,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,2,30,False
0.0349,0.0353,-0.4382,0.079,241,441,1.83,231,0.9585,0.4172,-24297.1,-0.1215,-0.1229,0.000328,-0.001459,37422.01,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,2,30,True
0.0211,0.0213,-0.4432,0.045,241,342,1.42,206,0.8548,0.4503,-27058.75,-0.1353,-0.1369,-0.000223,-0.002016,36512.72,0.001794,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,2,60,False
0.0901,0.0912,-0.4199,0.207,241,405,1.68,228,0.9461,0.4716,-13260.86,-0.0663,-0.0671,0.000842,-0.000945,37431.41,0.001787,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,2,60,True
0.0269,0.0273,-0.4489,0.059,241,693,2.88,232,0.9627,0.3535,-25888.88,-0.1294,-0.1309,-0.000538,-0.002856,12533.88,0.002318,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,4,30,False
0.0829,0.0839,-0.4251,0.189,241,697,2.89,232,0.9627,0.4017,-14699.47,-0.0735,-0.0744,0.000607,-0.001711,12523.52,0.002318,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,4,30,True
0.0519,0.0526,-0.4394,0.115,241,545,2.26,228,0.9461,0.3908,-20885.78,-0.1044,-0.1057,-0.000535,-0.002854,12507.52,0.00232,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,4,60,False
0.1064,0.1078,-0.4145,0.245,241,551,2.29,228,0.9461,0.4428,-9986.45,-0.0499,-0.0505,0.000788,-0.001531,12523.01,0.002319,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.01,0.012,4,60,True
0.0333,0.0337,-0.4449,0.073,241,174,0.72,174,0.722,0.3966,-24614.81,-0.1231,-0.1245,-0.000189,-0.00188,74527.92,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.015,0.008,1,30,False
0.0702,0.0711,-0.4283,0.162,241,229,0.95,229,0.9502,0.4236,-17241.15,-0.0862,-0.0872,0.000602,-0.001089,74844.49,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.015,0.008,1,30,True
0.0576,0.0583,-0.4329,0.128,241,163,0.68,163,0.6763,0.4356,-19755.49,-0.0988,-0.0999,0.000113,-0.001577,74497.72,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.015,0.008,1,60,False
0.0846,0.0857,-0.4165,0.197,241,225,0.93,225,0.9336,0.4178,-14350.25,-0.0718,-0.0726,0.000683,-0.001008,74548.48,0.001691,0,0.1585,"['2025-09-08', '2026-09-04']",140000,60000.0,0.7,corr,0.2,1.0,0.015,0.008,1,60,True
