variant,lookahead,param_id,signal,annual_return,t_annual,max_drawdown,sharpe,n_trades,win_rate,coverage,gross_edge,net_edge,buyhold_annual
只反T、无门控,False,pulse|0.005|1.0|0.015|0.012|1|60,pulse,-0.1681,-0.2973,-0.4355,-0.462,214,0.4486,0.888,0.000556,-0.001944,0.1297
只反T、无门控,False,pulse|0.005|1.0|0.015|0.012|2|30,pulse,-0.1798,-0.3089,-0.4585,-0.494,375,0.3947,0.9129,-3.9e-05,-0.002539,0.1297
只反T、无门控,False,pulse|0.005|1.0|0.015|0.012|2|60,pulse,-0.1838,-0.3129,-0.462,-0.499,344,0.4302,0.888,-0.000271,-0.002771,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.008|1|30,pulse,-0.1562,-0.2854,-0.4314,-0.421,194,0.5052,0.805,0.000422,-0.002078,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.008|1|60,pulse,-0.1782,-0.3073,-0.4484,-0.472,185,0.5459,0.7676,0.000191,-0.002309,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.008|2|30,pulse,-0.1269,-0.2562,-0.4279,-0.353,314,0.4745,0.805,-2.8e-05,-0.002528,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.008|2|60,pulse,-0.1197,-0.2489,-0.4285,-0.333,283,0.5265,0.7676,-0.0002,-0.0027,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.012|1|30,pulse,-0.1536,-0.2828,-0.4417,-0.41,194,0.5206,0.805,0.000507,-0.001993,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.012|1|60,pulse,-0.2008,-0.3299,-0.4659,-0.513,185,0.573,0.7676,0.000106,-0.002394,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.012|2|30,pulse,-0.1472,-0.2765,-0.4483,-0.404,311,0.4823,0.805,-0.000219,-0.002719,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.006|0.012|2|60,pulse,-0.1321,-0.2613,-0.4402,-0.365,275,0.5527,0.7676,-0.000388,-0.002888,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.008|1|30,pulse,-0.1182,-0.2475,-0.402,-0.336,194,0.3969,0.805,0.000532,-0.001968,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.008|1|60,pulse,-0.0954,-0.2247,-0.4029,-0.277,185,0.4324,0.7676,0.000668,-0.001832,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.008|2|30,pulse,-0.1085,-0.2378,-0.4049,-0.314,311,0.3794,0.805,3.4e-05,-0.002466,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.008|2|60,pulse,-0.0782,-0.2076,-0.4013,-0.229,279,0.4194,0.7676,0.000154,-0.002346,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.012|1|30,pulse,-0.1109,-0.2401,-0.4099,-0.313,194,0.4124,0.805,0.000656,-0.001844,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.012|1|60,pulse,-0.1265,-0.2558,-0.4197,-0.363,185,0.4486,0.7676,0.000512,-0.001988,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.012|2|30,pulse,-0.1157,-0.2449,-0.4237,-0.33,308,0.3929,0.805,-1.3e-05,-0.002513,0.1297
只反T、无门控,False,pulse|0.005|2.0|0.015|0.012|2|60,pulse,-0.0909,-0.2202,-0.4048,-0.264,270,0.4444,0.7676,-2.9e-05,-0.002529,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.008|1|30,pulse,-0.1112,-0.2405,-0.401,-0.307,173,0.5202,0.7178,0.000473,-0.002027,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.008|1|60,pulse,-0.1141,-0.2434,-0.3976,-0.311,168,0.5536,0.6971,0.000401,-0.002099,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.008|2|30,pulse,-0.1263,-0.2555,-0.4334,-0.348,273,0.4725,0.7178,-0.000361,-0.002861,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.008|2|60,pulse,-0.1253,-0.2546,-0.4323,-0.342,256,0.5078,0.6971,-0.000538,-0.003038,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.012|1|30,pulse,-0.1497,-0.2789,-0.418,-0.402,173,0.5376,0.7178,0.000217,-0.002283,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.012|1|60,pulse,-0.1568,-0.286,-0.4136,-0.416,168,0.5774,0.6971,0.000159,-0.002341,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.012|2|30,pulse,-0.1142,-0.2434,-0.4344,-0.318,269,0.5093,0.7178,-0.000246,-0.002746,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.006|0.012|2|60,pulse,-0.1322,-0.2615,-0.4432,-0.361,250,0.552,0.6971,-0.000613,-0.003113,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.008|1|30,pulse,-0.0838,-0.2131,-0.3903,-0.243,173,0.4104,0.7178,0.000777,-0.001723,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.008|1|60,pulse,-0.0914,-0.2208,-0.3816,-0.267,168,0.4167,0.6971,0.000619,-0.001881,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.008|2|30,pulse,-0.1339,-0.2631,-0.4328,-0.378,271,0.3653,0.7178,-0.000425,-0.002925,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.008|2|60,pulse,-0.1131,-0.2424,-0.4234,-0.322,253,0.3913,0.6971,-0.000427,-0.002927,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.012|1|30,pulse,-0.1213,-0.2505,-0.4057,-0.343,173,0.4277,0.7178,0.000539,-0.001961,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.012|1|60,pulse,-0.1811,-0.3102,-0.4183,-0.51,168,0.4286,0.6971,-1.4e-05,-0.002514,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.012|2|30,pulse,-0.1203,-0.2496,-0.4322,-0.342,267,0.4082,0.7178,-0.000277,-0.002777,0.1297
只反T、无门控,False,pulse|0.01|1.0|0.015|0.012|2|60,pulse,-0.1455,-0.2747,-0.4424,-0.409,243,0.4198,0.6971,-0.000904,-0.003404,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.008|1|30,pulse,-0.1332,-0.2625,-0.429,-0.364,139,0.4676,0.5768,-0.000154,-0.002654,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.008|1|60,pulse,-0.1066,-0.2359,-0.421,-0.294,130,0.5308,0.5394,5.2e-05,-0.002448,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.008|2|30,pulse,-0.0378,-0.1672,-0.4017,-0.109,203,0.4926,0.5768,-2.3e-05,-0.002523,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.008|2|60,pulse,-0.0267,-0.1561,-0.3964,-0.077,184,0.5272,0.5394,-5.3e-05,-0.002553,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.012|1|30,pulse,-0.1659,-0.2951,-0.4556,-0.439,139,0.4748,0.5768,-0.000376,-0.002876,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.012|1|60,pulse,-0.1773,-0.3064,-0.4593,-0.463,130,0.5538,0.5394,-0.00055,-0.00305,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.012|2|30,pulse,-0.0572,-0.1865,-0.4196,-0.163,201,0.5075,0.5768,-0.000278,-0.002778,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.006|0.012|2|60,pulse,-0.0621,-0.1914,-0.4169,-0.177,180,0.5556,0.5394,-0.000632,-0.003132,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.008|1|30,pulse,-0.1069,-0.2362,-0.4122,-0.307,139,0.3597,0.5768,2e-06,-0.002498,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.008|1|60,pulse,-0.0665,-0.1959,-0.3986,-0.196,130,0.4154,0.5394,0.000359,-0.002141,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.008|2|30,pulse,-0.0415,-0.1709,-0.3925,-0.122,203,0.3842,0.5768,-0.000151,-0.002651,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.008|2|60,pulse,-0.0117,-0.1411,-0.3821,-0.035,181,0.4144,0.5394,4e-05,-0.00246,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.012|1|30,pulse,-0.1364,-0.2656,-0.4366,-0.38,139,0.3669,0.5768,-0.000187,-0.002687,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.012|1|60,pulse,-0.1615,-0.2906,-0.4406,-0.449,130,0.4308,0.5394,-0.000494,-0.002994,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.012|2|30,pulse,-0.0569,-0.1863,-0.4093,-0.167,201,0.398,0.5768,-0.000353,-0.002853,0.1297
只反T、无门控,False,pulse|0.01|2.0|0.015|0.012|2|60,pulse,-0.0579,-0.1873,-0.4015,-0.171,176,0.4375,0.5394,-0.000749,-0.003249,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.008|1|30,corr,-0.1947,-0.3238,-0.4797,-0.487,113,0.3717,0.4689,-0.001481,-0.003981,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.008|1|60,corr,-0.2101,-0.3392,-0.4767,-0.521,107,0.3458,0.444,-0.001943,-0.004443,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.008|2|30,corr,-0.068,-0.1974,-0.4084,-0.184,177,0.3842,0.4689,-0.000937,-0.003437,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.008|2|60,corr,-0.0538,-0.1832,-0.3991,-0.147,156,0.3974,0.444,-0.001103,-0.003603,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.012|1|30,corr,-0.1853,-0.3144,-0.4677,-0.468,113,0.3982,0.4689,-0.001233,-0.003733,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.012|1|60,corr,-0.217,-0.3461,-0.4706,-0.539,107,0.4019,0.444,-0.001879,-0.004379,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.012|2|30,corr,-0.0621,-0.1915,-0.401,-0.169,175,0.4,0.4689,-0.000805,-0.003305,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.006|0.012|2|60,corr,-0.0525,-0.1819,-0.3934,-0.145,154,0.4351,0.444,-0.001001,-0.003501,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.008|1|30,corr,-0.1858,-0.3149,-0.4791,-0.469,113,0.3274,0.4689,-0.001382,-0.003882,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.008|1|60,corr,-0.1569,-0.2861,-0.451,-0.405,107,0.2991,0.444,-0.001269,-0.003769,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.008|2|30,corr,-0.0702,-0.1996,-0.4123,-0.19,177,0.3333,0.4689,-0.000973,-0.003473,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.008|2|60,corr,-0.0162,-0.1456,-0.3821,-0.045,155,0.3484,0.444,-0.000389,-0.002889,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.012|1|30,corr,-0.1747,-0.3039,-0.4659,-0.446,113,0.354,0.4689,-0.001108,-0.003608,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.012|1|60,corr,-0.1701,-0.2993,-0.4448,-0.436,107,0.3458,0.444,-0.00129,-0.00379,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.012|2|30,corr,-0.0621,-0.1915,-0.4027,-0.17,175,0.3543,0.4689,-0.00082,-0.00332,0.1297
只反T + 日内跌0.5%,False,corr|0.1|1.0|0.015|0.012|2|60,corr,-0.0129,-0.1424,-0.3748,-0.037,153,0.3922,0.444,-0.000235,-0.002735,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.008|1|30,corr,0.0631,-0.0665,-0.3577,0.185,52,0.5,0.2158,0.000801,-0.001699,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.008|1|60,corr,0.0755,-0.0541,-0.3483,0.221,46,0.5,0.1909,0.001035,-0.001465,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.008|2|30,corr,0.0849,-0.0447,-0.3418,0.251,61,0.4262,0.2158,0.000244,-0.002256,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.008|2|60,corr,0.1025,-0.0272,-0.3331,0.306,49,0.4898,0.1909,0.000921,-0.001579,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.012|1|30,corr,0.0525,-0.0771,-0.3626,0.153,52,0.5,0.2158,0.00055,-0.00195,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.012|1|60,corr,0.0575,-0.072,-0.3583,0.167,46,0.5,0.1909,0.000543,-0.001957,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.012|2|30,corr,0.0812,-0.0484,-0.3435,0.24,60,0.4333,0.2158,4.6e-05,-0.002454,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.006|0.012|2|60,corr,0.0939,-0.0357,-0.3371,0.279,48,0.5,0.1909,0.000384,-0.002116,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.008|1|30,corr,0.0816,-0.0481,-0.349,0.24,52,0.4808,0.2158,0.00133,-0.00117,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.008|1|60,corr,0.1046,-0.0251,-0.3326,0.31,46,0.4565,0.1909,0.002027,-0.000473,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.008|2|30,corr,0.0933,-0.0363,-0.3378,0.277,61,0.4098,0.2158,0.000695,-0.001805,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.008|2|60,corr,0.1169,-0.0128,-0.3252,0.351,49,0.449,0.1909,0.001913,-0.000587,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.012|1|30,corr,0.0742,-0.0554,-0.3531,0.218,52,0.4808,0.2158,0.00118,-0.00132,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.012|1|60,corr,0.1009,-0.0288,-0.3393,0.3,46,0.4783,0.1909,0.002056,-0.000444,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.012|2|30,corr,0.091,-0.0386,-0.3392,0.27,60,0.4167,0.2158,0.000592,-0.001908,0.1297
只反T + 日内跌0.5%,False,corr|0.1|2.0|0.015|0.012|2|60,corr,0.1149,-0.0148,-0.3277,0.346,48,0.4792,0.1909,0.001897,-0.000603,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.008|1|30,corr,-0.0998,-0.2291,-0.4251,-0.267,94,0.4149,0.39,-0.00085,-0.00335,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.008|1|60,corr,-0.1005,-0.2298,-0.4194,-0.268,89,0.3933,0.3693,-0.000941,-0.003441,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.008|2|30,corr,-0.0057,-0.1352,-0.3774,-0.016,138,0.4275,0.39,-0.000421,-0.002921,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.008|2|60,corr,0.0112,-0.1183,-0.3669,0.032,122,0.4426,0.3693,-0.000357,-0.002857,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.012|1|30,corr,-0.1056,-0.2349,-0.4248,-0.281,94,0.4362,0.39,-0.000838,-0.003338,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.012|1|60,corr,-0.119,-0.2482,-0.4271,-0.314,89,0.4382,0.3693,-0.001091,-0.003591,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.012|2|30,corr,-0.0136,-0.143,-0.3791,-0.038,137,0.4307,0.39,-0.000584,-0.003084,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.006|0.012|2|60,corr,-0.0012,-0.1307,-0.3739,-0.003,120,0.4667,0.3693,-0.000594,-0.003094,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.008|1|30,corr,-0.0793,-0.2086,-0.4187,-0.214,94,0.383,0.39,-0.000555,-0.003055,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.008|1|60,corr,-0.0398,-0.1692,-0.3926,-0.11,89,0.3483,0.3693,-3.1e-05,-0.002531,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.008|2|30,corr,-0.0002,-0.1297,-0.3767,-0.001,138,0.3913,0.39,-0.000306,-0.002806,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.008|2|60,corr,0.0408,-0.0887,-0.3557,0.118,120,0.3917,0.3693,0.000318,-0.002182,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.012|1|30,corr,-0.0835,-0.2128,-0.4173,-0.225,94,0.4043,0.39,-0.000512,-0.003012,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.012|1|60,corr,-0.0609,-0.1903,-0.3973,-0.166,89,0.3933,0.3693,-0.000209,-0.002709,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.012|2|30,corr,-0.0028,-0.1322,-0.3745,-0.008,137,0.4015,0.39,-0.000345,-0.002845,0.1297
只反T + 日内跌0.5%,False,corr|0.2|1.0|0.015|0.012|2|60,corr,0.0299,-0.0996,-0.3605,0.087,118,0.4237,0.3693,0.000159,-0.002341,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.008|1|30,corr,0.0727,-0.0569,-0.3454,0.214,39,0.4615,0.1618,0.00031,-0.00219,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.008|1|60,corr,0.0947,-0.0349,-0.3321,0.283,34,0.5,0.1411,0.001146,-0.001354,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.008|2|30,corr,0.1005,-0.0292,-0.3345,0.299,42,0.4286,0.1618,0.000273,-0.002227,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.008|2|60,corr,0.1154,-0.0143,-0.3252,0.348,35,0.5143,0.1411,0.001301,-0.001199,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.012|1|30,corr,0.0722,-0.0574,-0.3448,0.212,39,0.4615,0.1618,0.000259,-0.002241,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.012|1|60,corr,0.0847,-0.045,-0.3364,0.252,34,0.5,0.1411,0.000704,-0.001796,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.012|2|30,corr,0.1002,-0.0294,-0.3342,0.299,42,0.4286,0.1618,0.000226,-0.002274,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.006|0.012|2|60,corr,0.1108,-0.0188,-0.3272,0.334,35,0.5143,0.1411,0.000871,-0.001629,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.008|1|30,corr,0.0812,-0.0484,-0.3414,0.238,39,0.4359,0.1618,0.000559,-0.001941,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.008|1|60,corr,0.1053,-0.0244,-0.3259,0.314,34,0.4412,0.1411,0.001627,-0.000873,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.008|2|30,corr,0.1043,-0.0253,-0.3326,0.31,42,0.4048,0.1618,0.000504,-0.001996,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.008|2|60,corr,0.1214,-0.0083,-0.3216,0.366,35,0.4571,0.1411,0.001854,-0.000646,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.012|1|30,corr,0.0838,-0.0458,-0.34,0.247,39,0.4359,0.1618,0.000643,-0.001857,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.012|1|60,corr,0.1095,-0.0202,-0.327,0.331,34,0.4706,0.1411,0.00189,-0.00061,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.012|2|30,corr,0.1055,-0.0241,-0.332,0.315,42,0.4048,0.1618,0.000582,-0.001918,0.1297
只反T + 日内跌0.5%,False,corr|0.2|2.0|0.015|0.012|2|60,corr,0.1233,-0.0063,-0.3222,0.374,35,0.4857,0.1411,0.00211,-0.00039,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.008|1|30,corr,-0.0389,-0.1684,-0.3934,-0.108,82,0.4024,0.3402,-0.000367,-0.002867,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.008|1|60,corr,-0.0386,-0.168,-0.3897,-0.107,77,0.4286,0.3195,-0.000428,-0.002928,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.008|2|30,corr,0.041,-0.0885,-0.3543,0.118,110,0.4182,0.3402,3.2e-05,-0.002468,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.008|2|60,corr,0.0549,-0.0747,-0.3483,0.16,97,0.4742,0.3195,0.000247,-0.002253,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.012|1|30,corr,-0.0469,-0.1763,-0.3962,-0.131,82,0.4146,0.3402,-0.000478,-0.002978,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.012|1|60,corr,-0.0686,-0.198,-0.4065,-0.189,77,0.4545,0.3195,-0.000903,-0.003403,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.012|2|30,corr,0.0395,-0.09,-0.3558,0.114,108,0.4259,0.3402,-1e-05,-0.00251,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.006|0.012|2|60,corr,0.0437,-0.0858,-0.3559,0.128,95,0.4947,0.3195,-6.7e-05,-0.002567,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.008|1|30,corr,-0.0368,-0.1663,-0.3941,-0.102,82,0.3537,0.3402,-0.000328,-0.002828,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.008|1|60,corr,-0.0248,-0.1543,-0.3811,-0.069,77,0.3506,0.3195,-0.000237,-0.002737,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.008|2|30,corr,0.0398,-0.0897,-0.3547,0.115,110,0.3636,0.3402,8e-06,-0.002492,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.008|2|60,corr,0.0695,-0.0601,-0.3374,0.204,97,0.4021,0.3195,0.000683,-0.001817,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.012|1|30,corr,-0.049,-0.1784,-0.4013,-0.136,82,0.3659,0.3402,-0.000488,-0.002988,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.012|1|60,corr,-0.0518,-0.1812,-0.3973,-0.144,77,0.3896,0.3195,-0.00058,-0.00308,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.012|2|30,corr,0.0364,-0.0931,-0.3573,0.105,108,0.3796,0.3402,-8.2e-05,-0.002582,0.1297
只反T + 日内跌0.5%,False,corr|0.3|1.0|0.015|0.012|2|60,corr,0.0546,-0.075,-0.3474,0.16,95,0.4316,0.3195,0.000308,-0.002192,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.008|1|30,corr,0.1033,-0.0263,-0.3331,0.308,27,0.4815,0.112,0.001053,-0.001447,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.008|1|60,corr,0.1157,-0.014,-0.3277,0.349,25,0.52,0.1037,0.00187,-0.00063,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.008|2|30,corr,0.1144,-0.0153,-0.329,0.343,30,0.4333,0.112,0.000926,-0.001574,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.008|2|60,corr,0.125,-0.0047,-0.3233,0.378,26,0.5385,0.1037,0.00205,-0.00045,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.012|1|30,corr,0.1012,-0.0284,-0.3336,0.302,27,0.4815,0.112,0.000914,-0.001586,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.012|1|60,corr,0.1057,-0.024,-0.3341,0.317,25,0.52,0.1037,0.0013,-0.0012,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.012|2|30,corr,0.1134,-0.0162,-0.3292,0.34,30,0.4333,0.112,0.000801,-0.001699,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.006|0.012|2|60,corr,0.1204,-0.0093,-0.3262,0.363,26,0.5385,0.1037,0.001502,-0.000998,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.008|1|30,corr,0.1112,-0.0184,-0.3294,0.331,27,0.4444,0.112,0.00139,-0.00111,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.008|1|60,corr,0.1363,0.0066,-0.3148,0.412,25,0.48,0.1037,0.003031,0.000531,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.008|2|30,corr,0.118,-0.0117,-0.3273,0.354,30,0.4,0.112,0.00123,-0.00127,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.008|2|60,corr,0.1355,0.0058,-0.3166,0.411,26,0.5,0.1037,0.003283,0.000783,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.012|1|30,corr,0.1123,-0.0174,-0.3292,0.335,27,0.4444,0.112,0.001445,-0.001055,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.012|1|60,corr,0.1406,0.0109,-0.3181,0.429,25,0.52,0.1037,0.00342,0.00092,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.012|2|30,corr,0.1185,-0.0112,-0.3272,0.355,30,0.4,0.112,0.001279,-0.001221,0.1297
只反T + 日内跌0.5%,False,corr|0.3|2.0|0.015|0.012|2|60,corr,0.1375,0.0078,-0.3181,0.419,26,0.5385,0.1037,0.003657,0.001157,0.1297
只反T + 日内跌0.5%,False,obv|0.1|1.0|0.006|0.008|1|30,obv,-0.17,-0.2992,-0.4434,-0.44,125,0.368,0.5187,-0.000916,-0.003416,0.1297
只反T + 日内跌0.5%,False,obv|0.1|1.0|0.006|0.008|1|60,obv,-0.1719,-0.3011,-0.4465,-0.441,113,0.3982,0.4689,-0.001263,-0.003763,0.1297
只反T + 日内跌0.5%,False,obv|0.1|1.0|0.006|0.008|2|30,obv,-0.0691,-0.1985,-0.4063,-0.189,190,0.3737,0.5187,-0.00075,-0.00325,0.1297
只反T + 日内跌0.5%,False,obv|0.1|1.0|0.006|0.008|2|60,obv,-0.0591,-0.1884,-0.3987,-0.163,165,0.4061,0.4689,-0.001099,-0.003599,0.1297
只反T + 日内跌0.5%,False,obv|0.1|1.0|0.006|0.012|1|30,obv,-0.2232,-0.3523,-0.4646,-0.556,125,0.368,0.5187,-0.001413,-0.003913,0.1297
只反T + 日内跌0.5%,False,obv|0.1|1.0|0.006|0.012|1|60,obv,-0.2125,-0.3415,-0.4651,-0.53,113,0.4159,0.4689,-0.001669,-0.004169,0.1297
